Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,Camera_0010,Camera_0011,Camera_0012,Camera_0013,Camera_0014,Camera_0015,Camera_0016,Camera_0017,Camera_0018,Camera_0019,Camera_0020,Camera_0021,Camera_0022,Camera_0023,Camera_0024,Camera_0025,Camera_0026,Camera_0027,Camera_0028,Camera_0029,Camera_0030,Camera_0031,Camera_0032,Camera_0033,Camera_0034,Camera_0035,Camera_0036,Camera_0037,Camera_0038,Camera_0039,Camera_0040,Camera_0041,Camera_0042,Camera_0043,Camera_0044,Camera_0045,x_position,y_position,z_position,unit_distance_from_origin,unit_id
72540,0,0,0,0,0,164970,21648,0,5206,115920,76319,0,3150,161126,0,0,15488,0,3944,0,0,0,0,0,8232,0,254130,0,0,0,0,0,100097,0,0,0,0,0,0,0,50040,0,40656,0,3010,-4.042952,-8.083821,0.887488,9,33
95874,0,0,0,0,0,220039,21669,0,0,70228,65520,0,3330,215752,0,0,17860,0,2929,0,0,0,0,0,8957,0,201188,0,0,0,0,0,93366,0,0,0,0,0,0,0,54115,0,37320,0,19035,-4.837928,-8.789934,0.882349,10,33
151626,0,0,0,0,0,283845,15688,0,0,174947,69551,0,1518,283176,0,0,13888,0,2916,0,0,0,0,0,3080,0,171114,0,0,0,0,0,70970,0,0,0,0,0,0,0,43318,0,17080,0,0,-5.551277,-9.498238,0.88907,11,33
0,24843,0,4200,0,0,0,0,0,0,9610,4961,74784,0,9063,7614,0,0,0,3800,0,0,0,19671,0,0,5664,0,0,0,55080,13350,0,0,42480,31104,0,0,15192,2576,0,0,0,0,0,0,-7.033564,9.744715,0.890649,12,33
0,22515,0,725,0,0,0,0,0,0,3828,2697,93696,0,9106,8004,0,0,0,12537,0,0,0,16116,0,0,3627,0,0,0,44774,9384,0,0,35424,22989,0,0,13130,3264,0,0,0,0,0,0,-7.397789,10.711994,0.884913,13,33
0,31694,0,3740,0,0,0,0,0,0,6950,5452,141344,0,7897,9632,0,0,0,0,0,0,0,14973,0,0,4752,0,0,0,32640,12078,0,0,27264,32816,0,0,11655,0,0,0,0,0,0,0,-7.620714,11.773954,0.890656,14,33
0,11466,0,130,0,0,0,0,0,0,7124,4410,192485,0,6624,7134,0,0,0,0,0,0,0,15540,0,0,4089,0,0,0,31779,11748,0,0,23496,10744,0,0,11098,0,0,0,150732,0,0,0,-7.812165,12.820208,0.885804,15,33
0,41422,0,3392,229375,0,0,0,0,0,6500,3285,196872,0,1036,7568,0,0,0,0,0,0,0,12159,0,0,0,0,0,0,21320,10292,0,0,18644,29568,0,0,9462,0,0,0,148712,0,0,0,-8.019254,13.860243,0.888578,16,33
0,21716,0,2184,260984,0,0,0,0,0,5922,2478,210900,0,4,7875,0,0,0,0,0,0,0,10788,0,0,0,0,0,0,19188,8532,0,0,16352,27857,0,0,5096,0,0,0,68724,0,0,0,-8.313881,14.901437,0.884048,17,33
0,0,0,660,0,0,0,0,0,0,5355,2800,140712,0,0,3560,0,0,0,0,0,0,0,10034,0,0,0,0,0,0,16206,8305,0,0,13736,25515,0,0,7599,248,0,0,51185,0,0,0,-8.515329,15.8759,0.886428,18,33
0,0,0,836,0,0,0,0,0,0,2610,3053,0,0,0,8900,0,0,0,0,0,0,0,10540,0,0,0,0,0,0,16050,8584,0,0,12870,31200,0,0,7644,2128,0,0,54684,0,0,0,-8.711702,16.903668,0.891061,19,33
14322,0,0,11956,0,0,21465,0,0,2925,0,15795,12033,7140,13924,0,0,93195,0,8,0,0,0,0,0,24904,0,0,49128,0,0,82544,0,0,0,0,6510,0,95151,8190,0,0,0,0,0,79200,-2.888018,0.740399,0.888137,2,33
22454,0,0,14490,0,0,19152,0,0,11584,0,26784,10431,14976,12760,0,0,90147,0,4464,0,0,0,0,0,21141,0,0,47520,0,0,74240,0,0,0,0,0,0,43550,0,0,0,0,0,0,60900,-1.992574,0.121718,0.867803,1,33
957,0,7089,0,0,33088,1312,0,4958,11352,0,0,9996,75544,4012,0,0,0,57304,104120,19244,0,0,0,52241,0,17404,0,1241,0,0,0,0,0,0,0,864,0,0,0,12628,0,0,0,0,0,6.258216,10.586197,0.886461,12,21
4773,0,4230,0,0,28125,4284,0,13680,0,0,0,15120,2940,51,0,0,0,26781,105704,24928,0,1450,0,60400,0,15525,0,3570,0,0,0,0,0,0,0,9352,0,0,0,19008,0,0,0,5031,0,5.942216,11.612841,0.88654,13,21
3410,0,1353,0,8979,33785,3132,0,9065,0,0,0,185,0,3597,0,0,0,31620,145390,14442,0,1794,0,39644,0,14328,0,231,0,0,0,0,0,0,0,6762,0,0,0,0,0,0,0,15042,0,5.919141,12.700896,0.888432,14,21
1890,0,0,0,12449,88230,777,0,0,0,0,0,0,0,2730,81807,0,0,27744,150308,30728,0,9240,0,5382,0,11346,0,9,0,0,0,0,0,0,0,5624,0,0,0,0,0,0,0,5508,0,5.809892,13.888144,0.885184,15,21
0,73688,0,3857,0,0,0,0,0,34100,0,0,31061,0,5148,21414,0,0,17440,30956,0,0,72933,0,0,0,3275,0,0,0,81258,0,0,0,35409,92960,28013,0,0,1248,0,0,0,0,68838,0,-2.164192,11.767035,0.888264,11,21
0,56307,0,4120,0,0,0,0,0,58926,0,0,18292,0,4326,12168,0,0,1608,7831,0,0,71060,15600,0,0,6272,0,0,0,80183,0,0,0,46728,0,12172,0,0,6916,0,0,0,0,65330,0,-2.357692,10.732347,0.889145,10,21
0,52716,0,1625,0,0,0,0,0,47946,0,0,32400,0,2832,7992,0,0,0,6012,0,0,83640,34986,0,0,4740,0,0,0,72168,0,0,0,59550,0,39312,0,8170,6255,0,0,0,0,93375,0,-2.546007,9.640058,0.884826,9,21
0,30411,0,5616,0,0,0,0,0,35855,0,0,18648,0,3128,13266,0,0,0,11928,0,0,17625,36663,0,0,2860,0,20,0,51000,0,0,0,81354,0,44748,0,30636,2665,0,0,0,0,0,0,-3.101489,8.399517,0.885678,8,21
0,13875,0,2431,0,0,0,0,0,26814,0,12802,22720,0,10919,782,0,0,0,1105,0,0,0,26334,0,86632,15400,0,15210,0,0,33638,0,0,79650,0,84162,0,29290,11310,0,0,0,0,0,0,-4.829725,6.340646,0.883732,7,21
0,4416,0,7038,0,0,0,0,0,9234,0,10545,18340,0,12480,8145,0,0,0,5372,0,0,0,49623,0,53613,0,0,0,0,0,36344,0,0,49128,0,134246,0,37403,12180,0,0,0,0,0,149688,-4.960554,4.905316,0.891161,6,21
0,9576,0,6966,0,0,0,0,0,0,14091,6592,20340,0,15912,4992,0,0,0,6837,0,0,0,80000,0,51350,0,0,32926,0,0,27008,0,0,0,0,161172,0,40936,16790,0,0,0,0,0,209132,-5.179295,3.003646,0.890439,5,21
26970,10260,0,8372,0,0,0,0,0,41,44473,24598,7400,0,37539,0,0,88245,0,0,0,0,0,0,0,22230,0,0,79636,0,0,90720,0,0,0,0,0,0,118864,0,0,0,0,0,0,85285,-4.85599,-1.128488,0.868769,4,21
21294,168,0,16669,0,0,51666,0,0,3051,0,21637,16781,11088,34153,0,0,124500,0,7007,0,0,0,0,0,22989,0,0,58499,0,0,136152,0,0,0,0,0,0,87278,0,0,0,0,0,0,60261,-3.62431,-1.670413,0.878819,3,21
16817,0,0,11990,0,0,21128,0,0,5547,0,19110,7700,9487,18216,0,0,65928,0,5439,0,0,0,0,0,14160,0,0,47730,0,0,105672,0,0,0,0,0,0,43026,0,0,0,0,0,0,35599,-2.597096,-1.439916,0.878374,2,21
11990,0,0,10706,0,0,11919,0,0,156,0,5642,11222,14630,10669,0,0,0,0,8268,0,0,0,0,0,14994,0,0,49200,0,0,18630,0,0,0,0,0,0,32578,968,0,0,0,0,0,44800,-1.86396,0.723186,0.881302,1,21
18,0,0,0,12208,126666,2109,0,0,0,0,0,0,0,0,61472,0,0,6324,0,43650,0,10250,0,29760,0,7889,0,3146,0,0,0,0,0,0,0,1470,0,0,0,0,0,0,0,1476,0,4.721124,16.039224,0.891999,16,30
0,0,3348,0,20448,126730,3190,0,2046,0,0,0,0,0,1840,69628,0,0,5301,126308,55584,0,6700,0,8370,0,8600,0,3600,0,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,8228,0,5.273225,15.105791,0.886139,15,30
3045,0,5535,0,3654,49284,1728,0,10836,0,0,0,0,0,324,0,0,0,32010,151249,24381,0,10432,0,41275,0,10808,0,0,0,0,0,0,0,0,0,9639,0,0,0,8694,0,0,0,18810,0,6.659154,13.440404,0.878943,14,30
3132,0,5070,0,0,43956,1260,0,10679,0,0,0,2744,0,1776,0,0,0,43056,135632,11900,0,1443,0,35182,0,10971,0,42,0,0,0,0,0,0,0,4508,0,0,0,27244,0,0,0,6930,0,6.585591,12.280391,0.893405,13,30
3360,0,4794,0,0,17775,2183,0,12931,266,0,0,21293,17160,3680,0,0,0,42735,115692,41307,0,6195,0,51875,0,11346,0,4515,0,0,0,0,0,0,0,72,0,0,0,33855,0,0,0,5,0,6.399379,11.313746,0.882521,12,30
3159,0,6164,0,0,28560,3500,0,8382,11502,0,0,1980,67240,3808,0,0,0,59598,83916,18559,0,0,0,24860,0,11550,0,4572,0,0,0,0,0,0,0,0,0,0,0,36400,0,0,0,0,0,6.213372,10.227039,0.892946,11,30
3894,0,4914,0,0,34989,5031,0,14980,22116,0,0,9797,73850,3584,0,0,0,12240,63309,31590,0,0,0,88644,0,17595,0,7420,0,0,0,0,0,0,0,2272,0,0,0,43788,0,0,0,0,0,5.986157,9.227748,0.880775,10,30
4464,0,7038,0,0,30294,5628,0,17176,3784,0,0,8234,69788,3870,0,0,0,112833,50816,24153,0,0,0,90741,0,21520,0,5694,0,0,0,0,0,0,0,2775,0,0,0,52126,0,0,0,0,0,5.729959,8.16078,0.890397,9,30
180,0,12236,0,0,45150,7980,0,26536,14718,0,0,11214,78937,6750,0,0,0,154860,51944,36287,0,0,0,131076,0,37536,0,6314,0,0,0,0,0,0,0,10032,0,0,27200,92400,0,0,0,0,0,4.915906,7.525334,0.880844,8,30
4624,0,2400,13600,0,17253,4620,0,18900,8362,0,0,1872,47520,4620,0,0,0,154722,28574,3451,0,0,0,88088,0,25482,0,5760,0,0,0,0,0,0,0,7232,0,0,32548,59052,0,0,0,0,0,3.762396,7.04449,0.890913,7,30
4290,0,6624,15194,0,14740,6084,0,8800,864,0,0,6232,28220,80,0,0,0,0,20868,0,0,0,0,0,0,26832,0,8304,91182,0,0,0,0,0,0,17593,0,0,27334,120330,0,0,0,0,0,3.719008,5.884595,0.896088,6,30
3000,0,12852,14840,0,19275,7084,0,32130,0,0,0,8680,24864,6552,0,0,0,0,22618,0,0,0,0,0,0,38500,0,7476,78585,0,0,0,0,0,0,957,0,0,45194,161394,0,0,0,0,0,3.889692,4.556327,0.887476,5,30
4120,0,12120,24274,0,0,6422,0,36712,1961,0,0,4247,20850,4958,0,0,0,0,19110,0,0,0,0,0,570,60420,0,8977,111826,0,0,0,0,0,0,30576,0,0,73075,197400,0,0,0,0,0,3.519863,3.532173,0.877472,4,30
6680,0,15209,27270,0,0,8648,0,46398,9744,0,0,2860,13923,6560,0,0,0,0,14388,0,0,0,0,0,8680,100392,0,11502,64386,0,0,0,0,0,0,3159,0,0,102375,0,0,0,0,0,0,3.717364,1.371407,0.899021,3,30
320,0,19734,34902,0,0,7956,0,50456,8370,0,0,648,12566,6528,0,0,0,0,12805,0,0,0,0,0,20678,182040,0,15745,61152,0,0,0,0,0,0,0,0,0,140970,0,0,0,0,0,29600,2.982641,0.137048,0.889833,2,30
2314,0,0,65,19809,0,4,0,0,0,0,0,0,0,3168,35712,0,0,2350,22339,0,0,75294,31270,0,0,11620,0,6307,0,80908,0,0,0,27390,79790,336,0,14950,7216,0,0,0,0,74880,0,0.584069,17.009987,0.895055,17,30
1272,0,0,5664,0,0,4675,0,0,16464,0,0,10918,0,3402,32680,0,0,39416,29325,0,0,9246,0,0,0,7812,0,7524,0,0,0,0,0,0,0,11328,0,0,19278,0,0,0,0,28368,0,0.990762,10.25921,0.962738,10,3
5408,0,0,8788,0,0,1073,0,0,29952,0,0,15477,0,1122,46287,0,0,44110,38940,0,0,26530,0,0,0,5734,0,6477,0,0,0,0,0,0,0,15680,0,0,16330,0,0,0,0,9796,0,0.939887,9.927041,0.943342,9,3
2736,0,0,9078,0,0,99,0,0,18798,0,0,2968,0,1748,33800,0,0,54692,25338,0,0,0,0,0,0,12614,0,8964,0,0,0,0,0,0,0,17095,0,0,16192,0,0,0,0,0,0,1.017266,8.917944,0.9604,8,3
684,0,0,1548,0,0,4256,0,0,4816,0,0,10855,6440,120,0,0,0,0,25988,0,0,0,0,14896,0,21420,0,9664,0,0,0,0,0,0,0,14328,0,0,21789,0,0,0,0,0,0,0.995031,7.918322,0.953409,7,3
2697,0,0,11904,0,0,8800,0,0,3672,0,0,7293,47082,6080,0,0,0,0,21360,0,0,0,0,0,0,22041,0,4539,0,0,0,0,0,0,0,12870,0,0,21141,0,0,0,0,0,0,1.086974,6.875708,0.949459,6,3
9735,0,0,12663,0,0,10980,0,0,12040,0,0,8154,47168,9295,0,0,0,0,21156,0,0,0,0,0,0,24080,0,12095,0,0,0,0,0,0,0,27145,0,0,26316,0,0,0,0,0,0,1.133084,5.813044,0.95602,5,3
9632,0,0,11440,0,0,7371,0,0,14299,0,0,9782,36725,8800,0,0,0,0,13965,0,0,0,0,0,0,35310,0,11128,0,0,0,0,0,0,0,30039,0,0,35861,0,0,0,0,0,0,1.093957,4.858375,0.950661,4,3
7392,0,0,10452,0,0,8955,0,28710,10380,0,0,5096,21804,9200,0,0,0,0,13282,0,0,0,0,0,48018,37673,0,14058,11627,0,0,0,0,0,0,50315,0,0,31240,0,0,0,0,0,0,1.216837,3.801766,0.948562,3,3
8928,0,8540,15912,0,0,13936,0,64476,0,0,0,8325,25536,11623,0,0,0,0,14718,0,0,0,0,0,24444,47035,0,8723,39264,0,0,0,0,0,0,39114,0,0,33454,0,0,0,0,0,0,1.313113,2.656521,0.952843,2,3
12988,0,5760,20967,0,0,15984,0,56610,5808,0,0,9625,17479,12036,0,0,0,0,10050,0,0,0,0,0,31784,96820,0,29500,280,0,0,0,0,0,0,52008,0,0,76728,0,0,0,0,0,90300,1.069563,1.688179,0.928789,1,3
6258,0,11985,22008,0,0,19572,0,83316,9828,0,0,9744,16498,13560,0,0,0,0,5900,0,0,0,0,0,19890,0,0,27100,0,0,0,0,0,0,0,0,0,0,75046,0,0,0,0,0,29406,0.946304,0.292675,0.952681,0,3
0,63196,0,870,0,0,0,0,0,62832,0,0,22348,0,7248,14820,0,0,10353,609,0,0,53064,0,0,0,2310,0,0,0,29667,0,0,0,32205,197637,22230,0,0,5655,0,0,0,0,46863,0,-2.805065,10.651717,0.952679,11,3
0,55892,0,476,0,0,0,0,0,95400,0,0,43911,0,5838,15333,0,0,10125,2592,0,0,43056,0,0,0,1860,0,0,0,0,0,0,0,29606,187264,17155,0,0,4560,0,0,0,0,39424,0,-2.152877,11.844408,0.950631,12,3
0,121605,0,1008,14553,0,0,0,0,97608,0,0,40040,0,5670,17094,0,0,19240,0,106330,0,31719,0,0,0,6080,0,0,0,0,0,0,0,0,25830,13268,0,0,9776,0,0,0,0,30086,0,-1.906481,12.872168,0.944741,13,3
0,150228,0,3731,29656,0,0,0,0,221144,0,0,76230,0,4644,35836,0,0,33924,0,103194,0,23331,0,0,0,14940,0,5499,0,0,0,0,0,0,0,15124,0,0,20736,0,0,0,0,27482,0,-1.775303,13.887028,0.933472,14,3
0,261948,0,1683,16170,0,0,0,0,0,0,0,0,0,672,35123,0,0,16632,0,93912,0,15387,0,0,0,7134,0,775,0,0,0,0,0,0,0,7854,0,0,0,0,0,0,0,14763,0,-0.496104,15.001606,0.950142,15,3
72,0,4961,0,10990,157131,368,0,11748,0,0,0,0,0,1512,104443,0,0,53793,205656,34299,0,3132,0,56823,0,14322,0,0,0,0,0,0,0,0,0,10032,0,0,0,27192,0,0,0,12638,0,5.554196,15.014955,0.943739,16,3
0,7348,0,2712,231176,0,0,0,0,0,4352,3328,283080,0,6811,12276,0,0,0,0,0,0,0,10098,0,0,0,0,0,0,18802,1944,0,0,10750,41140,0,0,3094,0,0,0,58752,0,0,0,-7.551113,15.276038,0.95582,17,3
432,0,4840,0,14630,0,3888,0,308,0,0,0,0,0,560,115204,0,0,20664,0,45954,0,2378,0,13860,0,9240,0,1720,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,8865,0,5.698891,17.08105,0.942497,18,3
6142,0,14760,55896,0,4495,8624,0,0,2668,0,0,648,6900,0,0,13398,0,0,0,0,59760,0,0,0,2926,0,0,0,15801,0,0,59400,0,0,0,0,0,0,0,0,0,0,0,0,5236,5.288329,-3.658673,0.799632,6,35
6885,0,21242,77080,0,32,11310,0,0,530,0,0,6206,11440,7733,0,13193,0,0,0,0,91304,0,0,0,2048,0,0,0,11596,0,0,124000,0,0,0,0,0,0,0,0,0,0,0,0,14720,4.758826,-3.643406,0.765166,5,35
684,0,21736,36852,0,0,12415,0,0,870,0,0,4485,6578,14213,0,21883,0,0,3087,0,49044,0,0,0,7600,0,0,0,21690,0,0,172980,0,0,0,0,0,0,0,0,0,0,0,0,11542,3.172942,-3.863908,0.795489,4,35
18426,0,0,10812,0,0,27090,0,0,6885,0,0,7400,6808,21021,0,0,54372,0,3625,0,0,0,0,0,12322,0,0,45902,0,0,108108,0,0,0,0,0,0,0,0,0,159220,0,0,0,18240,-3.105775,-2.513089,0.792607,3,35
0,12627,0,1462,0,0,0,0,0,13674,0,10126,14580,0,7392,7128,0,0,0,1961,0,0,0,48132,0,68992,0,0,0,0,0,28458,0,0,15444,0,71883,0,30000,9790,0,0,0,0,0,646,-4.837806,5.138767,0.791379,7,35
0,14137,0,4480,0,0,0,0,0,0,0,6426,21590,0,5832,403,0,0,0,903,0,0,0,35520,0,57442,7289,0,18088,0,0,23275,0,0,51876,0,27666,0,19684,9342,0,0,0,0,0,0,-5.329014,5.96727,0.782571,8,35
0,8892,0,6765,0,0,0,0,0,37816,0,6672,32912,0,1350,7614,0,0,0,3355,0,0,0,41400,0,34270,1392,0,16068,0,30504,23664,0,0,61292,0,492,0,22560,13280,0,0,0,0,0,0,-4.80578,7.615354,0.776863,9,35
0,26319,0,3872,0,0,0,0,0,46698,0,1581,26978,0,5092,9204,0,0,0,4956,0,0,0,24940,0,0,2332,0,11830,0,49420,0,0,0,49400,17574,462,0,17556,2254,0,0,0,0,20440,0,-4.113033,9.146886,0.784519,10,35
0,19392,0,42,0,0,0,0,0,61612,0,0,17920,0,5764,10175,0,0,0,14007,0,0,34056,20880,0,0,1152,0,9472,0,50880,0,0,0,33496,38976,0,0,14697,1258,0,0,0,0,39634,0,-4.147018,10.190904,0.797188,11,35
0,27200,0,1128,0,0,0,0,0,87296,0,0,11921,0,4477,13912,0,0,0,23005,0,0,49932,19592,0,0,864,0,8064,0,44312,0,0,0,25344,12150,0,0,13132,6570,0,0,0,0,41880,0,-4.059694,11.31776,0.786415,12,35
0,31856,0,704,0,0,0,0,0,114938,0,0,23640,0,4080,600,0,0,0,0,0,0,39900,11286,0,0,480,0,2992,0,36072,0,0,0,19943,37345,0,0,11904,2613,0,0,0,0,49044,0,-4.22126,12.319862,0.790279,13,35
0,59823,0,1218,73500,0,0,0,0,120015,0,0,43401,0,2325,16910,0,0,1927,0,0,0,63114,6120,0,0,4480,0,0,0,27435,0,0,0,9842,66519,0,0,10540,5676,0,0,177590,0,66650,0,-4.536996,13.274357,0.783857,14,35
0,42228,0,570,65349,0,0,0,0,204034,0,0,50796,0,1435,8550,0,0,8976,0,0,0,7975,874,0,0,1960,0,0,0,12441,0,0,0,15120,36524,0,0,9454,4940,0,0,197109,0,51968,0,-4.837634,14.23206,0.79221,15,35
0,67156,0,84,66816,0,0,0,0,1072,0,0,130634,0,4840,8424,0,0,7011,0,0,0,0,10614,0,0,3993,0,0,0,16252,0,0,0,11956,26850,0,0,7248,2345,0,0,138084,0,180,0,-5.467599,15.040066,0.792343,16,35
0,30,0,0,167142,0,0,0,0,0,0,0,29183,0,5341,11403,0,0,6270,0,0,0,0,9680,0,0,2695,0,0,0,14112,0,0,0,3240,47815,0,0,1938,1656,0,0,117211,0,0,0,-6.272784,15.826633,0.779715,17,35
0,0,0,0,116844,0,0,0,0,0,0,2323,0,0,3706,9632,0,0,520,0,0,0,0,3358,0,0,1968,0,0,0,6307,1204,0,0,8272,38976,0,0,4346,1520,0,0,60129,0,0,0,-7.257737,16.521401,0.791134,18,35
714,0,24104,35245,0,0,8200,0,52746,0,0,0,5782,8855,9676,0,15015,0,0,10680,0,11305,0,0,0,11725,77274,0,12180,34210,0,0,0,0,0,0,0,0,0,111088,0,0,0,0,0,24720,2.326307,-1.890957,0.781146,2,35
8476,0,20097,22176,0,0,4806,0,58158,3245,0,0,8235,6270,10738,0,0,0,0,9259,0,0,0,0,0,12586,44688,0,9282,80324,0,0,0,0,0,0,1170,0,0,43802,104006,0,0,0,0,0,1.936216,0.488835,0.779044,1,35
0,108,0,1395,138762,0,0,0,0,0,748,620,104850,0,484,5177,0,0,0,0,0,0,0,6812,0,0,0,0,0,0,11036,8176,0,0,9360,19904,0,0,6912,1131,0,0,38676,0,0,0,-7.53253,15.275175,0.799632,17,42
0,78,0,1360,100719,0,0,0,0,0,0,777,144768,0,0,5740,0,0,0,0,0,0,0,7680,0,0,0,0,0,0,12600,10080,0,0,13870,20368,0,0,8680,1260,0,0,47190,0,0,0,-7.478445,15.257385,0.785836,16,42
0,71552,0,522,116848,0,0,0,0,13,0,0,127260,0,408,10846,0,0,176,0,0,0,0,10880,0,0,4392,0,0,0,17908,0,0,0,10890,48125,0,0,5220,4182,0,0,140360,0,3402,0,-5.53844,15.006294,0.783919,15,42
0,82012,0,667,75294,0,0,0,0,182832,0,0,79872,0,4928,14016,0,0,2625,0,0,0,37352,782,0,0,2688,0,0,0,23564,0,0,0,16786,71820,0,0,9780,4270,0,0,137190,0,77415,0,-4.72882,14.22991,0.781557,14,42
0,77234,0,0,38916,0,0,0,0,94326,0,0,46116,0,828,14112,0,0,966,0,0,0,33368,0,0,0,850,0,4042,0,22922,0,0,0,16416,78584,0,0,0,1107,0,0,0,0,31114,0,-2.325701,13.789391,0.793209,13,42
1400,74746,0,286,17174,0,0,0,0,65250,0,0,20400,0,2782,18500,0,0,12528,28227,0,0,38420,0,0,0,30,0,0,0,5580,0,0,0,14250,0,12064,0,0,348,0,0,0,0,33600,0,-1.002402,12.921167,0.789235,12,42
0,73944,0,0,0,0,0,0,0,78470,0,0,36125,0,0,17316,0,0,9396,10212,0,0,38038,0,0,0,1221,0,0,0,65626,0,0,0,24795,0,17556,0,0,296,0,0,0,0,43618,0,-1.489647,11.899255,0.781411,11,42
3096,61350,0,2583,0,0,0,0,0,39165,0,0,16698,0,1134,6384,0,0,5037,495,0,0,48144,0,0,0,1326,0,1206,0,64500,0,0,0,17574,0,11968,0,0,1428,0,0,0,0,40232,0,-1.672827,10.809036,0.795025,10,42
4590,46284,0,2838,0,0,0,0,0,18734,0,0,2160,0,1860,14896,0,0,0,9020,0,0,31445,0,0,0,4747,0,7544,0,59488,0,0,0,0,0,20910,0,0,8526,0,0,0,0,76591,0,-1.745993,9.825019,0.792401,9,42
7367,34117,0,1410,0,0,0,0,0,11248,0,0,19110,0,112,6424,0,0,0,6200,0,0,27104,20458,0,0,8052,0,10816,0,42180,0,0,0,0,0,29103,0,0,4656,0,0,0,0,0,0,-1.894209,8.761617,0.779667,8,42
6768,28812,0,0,0,0,0,0,0,17875,0,0,10166,0,4620,1656,0,0,0,1029,0,0,0,45540,0,0,4888,0,10192,0,689,0,0,0,0,0,26640,0,0,4324,0,0,0,0,0,0,-2.008616,7.715885,0.793209,7,42
2996,4454,0,7560,0,0,294,0,0,10542,0,0,15476,0,5236,11895,0,0,0,8695,0,0,0,46875,0,15756,6076,0,10192,0,0,0,0,0,0,0,34874,0,5355,7626,0,0,0,0,0,0,-2.201338,6.635036,0.788532,6,42
8372,18750,0,6815,0,0,5332,0,0,7786,0,0,12360,0,3822,12224,0,0,0,10266,0,0,0,80883,0,62400,12882,0,12400,0,0,0,0,0,0,0,38016,0,12426,14616,0,0,0,0,0,0,-2.250275,5.539222,0.785381,5,42
10680,9672,0,8140,0,0,192,0,0,14405,0,2848,13720,0,9342,0,0,0,0,5831,0,0,0,54684,0,18872,4544,0,17784,0,0,0,0,0,0,0,57378,0,46976,6727,0,0,0,0,0,6409,-2.902813,4.069705,0.793149,4,42
16456,8758,0,5883,0,0,14308,0,0,14210,0,7644,12716,621,15170,0,0,0,0,3588,0,0,0,59860,0,22644,0,0,13608,0,0,56992,0,0,0,0,60137,0,78156,13282,0,0,0,0,0,75726,-2.967348,2.65585,0.786527,3,42
9653,0,0,8772,0,0,11984,0,0,10080,0,19178,5060,13505,12322,0,0,0,0,7488,0,0,0,0,0,21588,0,0,4704,0,0,92799,0,0,0,0,124944,0,91258,14204,0,0,0,0,0,56896,-2.696802,1.262557,0.792827,2,42
272,0,0,9384,0,0,16568,0,0,0,0,1029,8262,13578,9400,0,0,0,0,7242,0,0,0,0,0,21032,0,0,26159,0,0,0,0,0,0,0,57552,0,5336,32912,0,0,0,0,0,64020,-1.77327,0.91131,0.787025,1,42
0,96659,0,540,24650,0,0,0,0,110385,0,0,35788,0,3780,10575,0,0,5124,0,0,0,36740,0,0,0,0,0,4590,0,32528,0,0,0,17160,76000,0,0,0,272,0,0,0,0,30816,0,-2.225802,14.319034,0.788949,14,24
0,123753,0,3564,66528,0,0,0,0,175232,0,0,81012,0,108,15688,0,0,550,0,0,0,74550,8976,0,0,1026,0,247,0,35560,0,0,0,25016,103525,0,0,15120,0,0,0,0,0,68257,0,-3.425059,14.609069,0.77733,15,24
0,54864,0,0,117806,0,0,0,0,0,0,6,129000,0,91,10614,0,0,12825,0,0,0,0,9955,0,0,1960,0,0,0,23200,0,0,0,12834,42840,0,0,9900,4758,0,0,150792,0,0,0,-5.490975,15.040876,0.788992,16,24
0,18632,0,1900,0,0,0,0,0,0,6125,2419,43152,0,4420,2958,0,0,0,0,0,0,0,10282,0,0,2106,0,0,0,21762,9676,0,0,20667,13195,0,0,9075,0,0,0,0,0,0,0,-7.350172,11.898387,0.787083,13,24
0,17388,0,1575,0,0,0,0,0,0,3128,3528,46350,0,4690,6380,0,0,0,630,0,0,0,9660,0,0,42,0,0,0,23550,10384,0,0,25256,11408,0,0,9845,396,0,0,0,0,0,0,-7.356471,10.698574,0.797735,12,24
0,15410,0,1378,0,0,0,0,0,0,551,1786,52662,0,4794,1650,0,0,0,4,0,0,0,13108,0,0,4292,0,0,0,41360,11346,0,0,34170,18800,0,0,11194,2030,0,0,0,0,0,0,-7.376596,9.443086,0.796436,11,24
0,12993,0,2938,0,0,0,0,0,0,3800,400,20178,0,4114,2552,0,0,0,1800,0,0,0,14700,0,0,2844,0,0,0,495,2650,0,0,47760,14553,0,0,5452,2940,0,0,0,0,0,0,-7.420123,8.10287,0.79743,10,24
0,6919,0,3304,0,0,0,0,0,0,8525,5004,0,0,7476,1173,0,0,0,3408,0,0,0,17358,0,55476,0,0,0,0,0,13728,0,0,57101,4753,0,0,15732,2310,0,0,0,0,0,0,-7.931863,6.087541,0.792152,9,24
0,6327,0,3875,0,0,0,0,0,0,2744,6900,0,0,3900,0,0,0,0,0,0,0,0,25368,0,70470,0,0,0,0,0,15275,0,0,0,2162,0,0,17621,4847,0,0,0,0,0,0,-8.019749,4.056919,0.796659,8,24
0,4340,0,136,0,0,0,0,0,0,4662,6972,0,0,18240,0,0,0,0,2728,0,0,0,0,0,34592,0,0,5040,0,0,24200,0,0,0,0,0,0,33915,8201,0,0,0,0,0,0,-7.670969,2.129842,0.790065,7,24
