Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,Camera_0010,Camera_0011,Camera_0012,Camera_0013,Camera_0014,Camera_0015,Camera_0016,Camera_0017,Camera_0018,Camera_0019,Camera_0020,Camera_0021,Camera_0022,Camera_0023,Camera_0024,Camera_0025,Camera_0026,Camera_0027,Camera_0028,Camera_0029,Camera_0030,Camera_0031,Camera_0032,Camera_0033,Camera_0034,Camera_0035,Camera_0036,Camera_0037,Camera_0038,Camera_0039,Camera_0040,Camera_0041,Camera_0042,Camera_0043,x_position,y_position,z_position,unit_distance_from_origin,unit_id
26038,0,5244,4118,9576,11977,0,4278,0,0,81663,0,0,0,0,0,0,42222,0,44363,0,0,0,0,0,43800,20586,15535,0,0,0,9456,0,28885,0,0,0,0,17633,7182,0,0,0,0,-3.9357767005836317,8.146262886470046,0.9343361621004381,9,40
44268,0,4004,4017,14043,9447,0,3115,0,0,56168,0,0,0,0,31396,0,0,0,43992,0,0,0,0,0,26598,23205,16380,0,0,0,5355,0,17816,0,0,0,0,14012,6068,0,0,0,0,-4.71426816873662,8.834845002422629,0.9389611369720785,10,40
52542,0,6532,3959,26467,18109,0,1960,0,0,55627,0,0,0,0,46110,0,0,0,36358,0,0,0,0,0,34980,18105,15180,0,49056,0,12638,0,14809,0,0,0,0,25760,11850,0,0,0,0,-5.22473215406759,9.69426921120047,0.9276922870945451,11,40
70416,0,5112,3402,64207,15554,0,169,0,0,36800,0,0,0,34760,35746,0,0,0,25160,0,0,0,0,0,38430,12596,12400,0,43361,0,7875,0,0,0,0,0,0,15318,4080,0,0,0,0,-5.634507055053291,10.59690622975295,0.9363293691202552,12,40
78850,0,1363,4305,91405,9090,0,221,0,0,31155,0,0,0,170885,19173,0,0,0,19988,0,0,0,0,0,23331,12483,12033,0,24717,0,8840,0,0,0,0,0,0,16425,7497,0,0,0,17864,-6.173677867780194,11.490172582945192,0.9379238780566099,13,40
71575,0,7155,3570,103656,13400,0,1344,0,0,34965,0,0,0,180804,24030,0,0,0,13134,0,0,0,0,0,28518,8736,9150,0,33899,0,7452,0,0,0,0,0,0,12958,6204,0,0,0,17739,-6.846481539939156,12.272713561918465,0.9289903684730954,14,40
66528,0,4620,3016,28917,1363,0,2970,0,0,25160,0,0,0,156984,21749,0,0,0,17228,0,0,0,0,0,33540,12462,9222,0,24849,0,6216,0,0,0,0,0,0,11172,4884,0,0,0,5904,-7.634935869861192,12.95696898796337,0.9276474747764385,15,40
32436,0,5080,4280,12660,3690,0,3135,0,0,24570,0,0,0,151575,8253,0,0,0,14807,0,0,0,0,0,22274,9639,7708,0,13275,0,6525,0,0,0,0,0,0,13797,4864,0,0,0,4848,-8.193802518952918,13.762603224124799,0.9234953513735166,16,40
0,0,3780,4180,425,111926,4370,0,0,0,14768,0,0,0,0,0,0,0,20680,0,0,0,6419,13266,0,0,9006,8932,50096,0,0,6345,0,0,9741,7301,0,0,4995,0,0,0,78792,49476,2.6389586183494687,16.814660470124846,0.932241863081549,17,40
0,0,2300,2511,255552,18675,0,1422,0,0,12744,0,0,0,25220,16422,0,0,0,6435,0,0,1536,0,0,0,3888,5500,0,29853,0,6026,0,0,0,3811,0,0,9943,3364,0,0,0,9805,-7.016733441833228,16.628158566631317,0.9357950355696165,18,40
7536,4375,39240,0,0,1088,0,5075,0,0,0,540,62550,0,0,0,0,13041,0,0,0,9688,0,0,0,0,0,0,0,0,0,0,9976,4692,0,0,0,126,287793,37129,0,0,0,0,-7.637197299300274,-3.042039154174331,0.9024707664566547,8,7
5624,1664,27097,0,0,1344,0,8892,0,0,0,10560,23200,0,0,0,0,10945,0,0,0,9821,0,0,0,0,0,0,0,0,0,9030,2960,5092,0,0,0,32,179550,33660,0,0,0,0,-7.405660993716225,-2.9593000606656332,0.8779697426239372,7,7
7360,2666,7735,0,0,2560,0,11591,0,0,0,18060,60465,0,0,0,0,15984,0,0,0,11960,0,0,0,0,0,0,0,0,0,91080,8580,6120,0,0,0,0,206500,29440,0,0,0,0,-6.6116462183570235,-2.224312206118171,0.8895014149704963,6,7
8379,6204,23520,0,0,5940,42,12750,0,0,0,20181,68524,0,0,0,0,10658,0,0,0,7820,0,0,41067,0,0,0,0,0,0,60630,12222,4650,0,0,0,0,137025,25365,0,0,0,0,-5.8957024118261785,-1.0873980225715556,0.8956250337748628,5,7
9231,8085,18130,0,0,3626,4940,7181,0,0,0,14874,63855,0,0,0,0,24447,0,0,0,8640,0,0,47117,0,0,0,0,0,0,35700,16458,3008,0,0,0,0,75504,20405,0,0,0,0,-4.970245573081527,0.5356741897887147,0.8980369848260921,4,7
27135,0,5143,3403,21141,4136,5772,2146,0,0,15680,0,0,0,0,0,0,0,0,0,0,0,8023,0,0,88275,28750,19295,0,0,0,16926,139740,46961,0,15352,0,0,19482,14833,0,0,0,0,-1.125474918320947,8.938716901899006,0.8744058244532198,9,7
53960,0,7888,3159,23370,23976,0,1872,0,0,70272,0,0,0,0,63705,0,0,0,61060,0,0,12012,0,0,62352,17094,14271,0,0,0,13983,0,39072,0,12606,0,0,18430,7854,0,0,0,0,-2.4922087914907536,9.691292898568776,0.8847914111507862,10,7
70290,0,4896,3731,26460,19474,0,2142,0,0,49912,0,0,0,0,54416,0,0,0,35631,0,0,7040,0,0,46482,17328,14007,0,28994,0,9350,0,0,0,13505,0,0,13752,6480,0,0,0,13157,-3.686190745477603,10.383051059650498,0.886578840538391,11,7
61490,0,672,2244,51876,11628,0,1140,0,0,24525,0,0,0,0,31621,0,0,0,18626,0,0,0,0,0,35631,13268,10545,0,39900,0,6318,0,0,0,7744,0,0,8740,4686,0,0,0,22428,-4.81286601242536,11.020947735310692,0.8936409701078674,12,7
67167,0,7205,4025,17625,10696,0,1460,0,0,39370,0,0,0,150516,20400,0,0,0,21074,0,0,0,0,0,29290,15939,3640,0,36580,0,4256,0,0,0,0,0,0,13419,2520,0,0,0,16576,-6.013719527293375,11.537034635766474,0.8927362650381383,13,7
54432,0,4864,3399,74230,11280,0,1140,0,0,26136,0,0,0,157552,12814,0,0,0,12870,0,0,0,0,0,28938,11741,7182,0,18612,0,7154,0,0,0,0,0,0,13392,6370,0,0,0,13794,-6.939598929587319,12.159167258624223,0.8878181507564022,14,7
64961,0,4914,2871,0,3431,0,2300,0,0,19760,0,0,0,170160,18900,0,0,0,17017,0,0,0,0,0,27306,10830,8856,0,22895,0,5576,0,0,0,0,0,0,10120,4836,0,0,0,1728,-7.801406690835634,12.86397560584576,0.8910043962845293,15,7
23048,0,4836,3120,0,6435,0,2150,0,0,23933,0,0,0,143136,6820,0,0,0,15052,0,0,0,0,0,9477,9880,8904,0,13824,0,5934,0,0,0,0,0,0,12638,5203,0,0,0,3807,-8.345809204375385,13.699262185176273,0.894555822012876,16,7
0,0,2856,2871,0,70,0,2214,0,0,19434,0,0,0,108106,16185,0,0,0,12474,0,0,0,0,0,5115,10266,7599,0,16724,0,5200,0,0,0,0,0,0,10380,4140,0,0,0,3120,-8.797498710433885,14.558961959982998,0.8741231449894258,17,7
6820,6837,14208,2090,0,8109,21510,8550,0,0,0,0,90068,0,0,0,0,13452,0,0,0,21472,0,0,44880,0,148285,0,0,0,0,36300,23587,15738,0,0,0,0,74108,25047,0,0,0,0,-3.7986773569758867,1.2297590319854805,0.8894311285607728,3,7
7958,5928,17700,4706,0,1764,17228,10175,0,0,0,0,80729,0,0,0,0,21888,0,0,0,21576,0,0,29704,0,155025,0,0,0,0,46996,15540,12709,0,0,0,0,74994,20099,0,85120,0,0,-2.956871341136008,0.3829753858613145,0.8968903853958636,2,7
7889,10721,30134,12650,0,15030,27132,12600,0,0,0,0,70835,0,0,0,0,27063,0,0,0,27709,0,0,21840,0,144361,0,0,0,0,57988,4600,7920,0,0,0,0,69237,0,0,70854,0,0,-1.953787136137791,-0.40646698619737975,0.8876681531266968,1,7
9918,9018,15841,13545,10858,0,11564,12383,0,0,0,0,0,0,0,0,0,43180,0,0,0,24475,0,0,22041,0,165807,84460,0,0,29639,0,8366,15990,0,0,0,0,0,0,0,51786,0,0,0.02521859807482585,0.9464184104148377,0.8861964960569821,0,7
0,0,1224,1593,177724,12663,0,726,0,0,12483,0,0,0,48723,14839,0,0,0,7826,0,0,0,0,0,0,8050,6345,0,22707,0,6674,0,0,0,0,0,0,12810,5625,0,0,0,15908,-8.75031680121677,15.736061366631077,0.8867280522163128,18,7
0,18130,6660,4418,10914,19650,7701,5760,0,0,0,0,0,0,0,0,24794,0,34986,0,13959,0,14839,0,0,104144,26598,20898,0,0,0,15825,54538,30360,44030,17175,0,0,11200,0,0,0,0,0,0.9586091471521664,7.473112660619301,0.8959224059768758,7,32
27772,21402,2856,6016,22149,21156,7904,10944,0,0,0,0,0,0,0,0,29346,0,0,0,0,0,16401,0,0,150479,23652,26016,0,0,0,13975,49536,32000,234,22090,0,0,12127,0,0,0,0,0,0.48340644576705927,6.980912781492847,0.8706565833301738,6,32
20580,16128,2050,8109,14839,16717,8802,8364,0,0,0,0,0,0,0,0,68544,0,0,0,0,0,19572,0,204,113775,37629,28128,0,0,0,19404,38525,22720,0,15280,0,0,9408,0,0,0,0,0,0.09099016776260882,5.989762062778857,0.8883328752121997,5,32
23154,18690,11122,9462,15048,21437,7848,9018,0,0,0,0,0,0,0,0,70374,0,0,0,0,80,25048,0,60955,136578,49077,35207,0,0,0,23712,31110,30576,0,28325,0,0,18960,0,0,0,0,0,-0.008510009632964,4.971388972041858,0.8782243770459672,4,32
15408,13065,10800,7866,8888,15504,11648,8428,0,0,0,0,0,0,0,0,0,84846,0,0,0,20220,0,0,41471,4416,30104,35600,0,0,0,19355,21883,20169,0,0,0,0,20025,0,0,239258,0,0,-0.8579382898079828,3.898844976335205,0.8917057045098886,3,32
9052,3024,44744,0,0,1953,0,16168,0,30888,0,24182,54927,0,0,0,0,11033,0,0,0,10065,0,0,0,0,0,0,0,0,0,0,2244,4824,0,0,0,296064,298980,44125,0,0,0,0,-7.0882495628159035,-3.720529756350288,0.8698426984661864,8,32
5904,4100,54610,0,0,5400,0,8366,0,23422,0,8346,35595,0,0,0,0,10730,0,0,0,6786,0,0,0,0,0,0,0,0,0,0,3240,5720,0,0,0,263252,0,45991,0,0,0,0,-7.773233079642054,-4.652789418071372,0.8931398092817062,9,32
6210,792,79474,0,0,1700,0,13286,0,21489,0,16068,38232,0,0,0,0,7482,0,0,0,7650,0,0,0,0,0,0,0,0,0,0,7050,4836,0,0,0,189000,0,73647,0,0,0,0,-8.455068748812312,-5.383624725858354,0.8870423444203652,10,32
8288,5206,32373,0,0,0,21758,21185,0,76591,0,180,42900,0,0,0,0,18880,0,0,0,12160,0,0,22932,0,0,0,0,0,175,85956,10664,11072,0,0,0,0,0,0,0,48444,0,0,-1.415902327613857,-2.626671199610417,0.8794580398484868,2,32
5320,6912,28997,15660,0,0,14528,11804,0,15561,0,0,31730,0,0,0,0,17388,0,0,0,16200,0,0,13104,0,0,0,0,0,40875,0,6669,12529,0,0,0,0,0,0,0,27346,0,0,-0.39467079123323323,-1.904277784594262,0.8912671314835734,1,32
64296,0,4020,4340,29116,9630,0,1000,0,0,30530,0,0,0,0,45408,0,0,0,27990,0,0,1675,0,0,48384,4845,11088,0,22932,0,5985,0,0,0,0,0,0,12975,2343,0,0,0,4108,-3.593815132921093,10.45632822981259,0.886616701080138,11,32
75840,0,5544,4200,52272,9435,0,3960,0,0,34989,0,0,0,0,30294,0,0,0,21409,0,0,0,0,0,39600,14552,11407,0,38016,0,7076,0,0,0,0,0,0,14608,3680,0,0,0,5355,-4.6127327544770065,11.107299809910131,0.8939904574067312,12,32
76362,0,8001,4140,67473,15124,0,4788,0,0,44370,0,0,0,193052,28413,0,0,0,26352,0,0,0,0,0,26537,16968,11036,0,45870,0,4585,0,0,0,1856,0,0,8364,3540,0,0,0,12028,-5.542307642954226,11.761101143806831,0.876224732134568,13,32
60010,0,8000,4218,125928,12285,0,3132,0,0,39882,0,0,0,195447,20145,0,0,0,24276,0,0,0,0,0,27775,16965,10816,0,31860,0,5842,0,0,0,1647,0,0,11856,5616,0,0,0,15680,-6.667251820113744,12.31104172326374,0.8746134682190967,14,32
45202,0,5400,3811,46063,88,0,3800,0,0,25511,0,0,0,177840,17928,0,0,0,6720,0,0,0,0,0,30240,6878,9048,0,13179,0,4064,0,0,13650,6936,0,0,7332,1606,0,0,0,11900,-7.599359383098726,12.943455172912842,0.8719046741354631,15,32
1001,0,4680,3296,183954,9071,0,3535,0,0,21070,0,0,0,105050,9741,0,0,0,12512,0,0,0,0,0,15,9075,8360,0,21637,0,6026,0,0,13800,7228,0,0,8340,3751,0,0,0,14136,-7.442713674720386,14.195314819973008,0.8839158787851125,16,32
0,0,1870,3069,199510,15552,0,2646,0,0,6435,0,0,0,34800,18104,0,0,0,4704,0,0,6656,0,0,0,6255,4978,0,33372,0,8745,0,0,0,0,0,0,16280,5112,0,0,0,0,-6.313908748167723,15.808733772302638,0.879704968820093,17,32
10320,7544,19260,6300,10726,0,15247,7714,0,0,0,0,0,0,0,0,0,39928,0,0,0,29415,0,0,23577,0,182078,77610,0,0,33672,0,4743,8326,0,0,0,0,0,0,0,9300,0,0,0.01658456491517149,0.9913010305029492,0.8811600364739118,0,32
8639,6888,0,17182,6622,0,8372,19110,0,0,0,0,0,0,0,0,31916,0,0,0,3300,24480,61776,0,12540,0,0,63714,0,0,20315,0,13464,19920,0,0,0,0,0,0,0,104178,0,0,2.476128447252855,-0.13146578842886125,0.8863287180875403,2,38
9499,12558,14910,17404,8268,0,14256,17633,0,0,0,0,0,0,0,0,41796,0,0,0,0,27666,59792,0,17787,0,0,52456,0,0,27966,0,17400,18942,0,0,0,0,0,0,0,120768,0,0,1.9574155195152327,0.3046690953658757,0.8715767380615773,1,38
14256,8370,9639,12408,6141,9180,8326,12025,0,0,0,0,0,0,0,0,17992,58032,0,0,0,28600,162,0,32538,0,77190,61028,0,0,0,31200,17340,11711,0,0,0,0,22278,0,0,209875,0,0,-0.09534195635610843,3.0428225200690555,0.8881053287315694,3,38
15984,14430,9612,10553,15170,17372,12960,8664,0,0,0,0,0,0,0,0,0,77736,0,0,0,29164,0,0,45506,1271,56992,42364,0,0,0,24722,24552,22320,0,0,0,0,23496,0,0,210444,0,0,-0.7317494970577982,3.9654918511270267,0.8900868319099402,4,38
17933,14472,3360,9462,16568,15022,9296,7452,0,0,0,0,0,0,0,0,0,83805,0,0,0,0,0,0,66676,82331,48768,34440,0,0,0,23500,30090,18468,0,0,0,0,11526,0,0,0,0,0,-1.3274947484382764,4.851137668765723,0.8820260848115709,5,38
22500,14484,7590,7261,19352,10854,1520,6413,0,0,0,0,0,0,0,0,0,79398,0,0,0,0,0,0,77520,58786,34340,29189,0,0,0,16571,29880,17395,0,0,0,0,2964,12864,0,0,0,0,-2.00536355678841,5.7147094707782315,0.8901209597718207,6,38
26730,23320,8320,3927,22428,17052,416,2496,0,0,238,0,0,0,0,0,0,84968,0,97440,0,0,0,0,81702,75665,37030,17542,0,0,0,17548,48508,28910,0,0,0,0,15470,11408,0,0,0,0,-2.6607881361535846,6.504462629548506,0.8807637315105694,7,38
19929,0,5436,6958,27876,9555,0,6072,0,0,57960,0,0,0,0,0,0,55123,0,51040,0,0,0,0,0,42601,25432,20501,0,0,0,10600,16686,15680,0,0,0,0,14755,7353,0,0,0,0,-3.347337311661974,7.300831468803096,0.8862765619396669,8,38
34553,0,7888,5805,34854,13764,0,5240,0,0,82984,0,0,0,0,0,0,38372,0,62410,0,0,0,0,0,39546,21912,18096,0,0,0,10248,0,25615,0,0,0,0,21658,10653,0,0,0,0,-4.283870312259069,7.921363745764268,0.8671817945808016,9,38
40600,0,520,5940,43688,9163,0,5166,0,0,57018,0,0,0,0,27540,0,0,0,36828,0,0,0,0,0,28482,20736,16863,0,0,0,9412,0,19762,0,0,0,0,9288,6084,0,0,0,0,-4.899279976394103,8.76866750408173,0.8900206569374518,10,38
54800,0,5880,3268,39176,11781,0,2560,0,0,61005,0,0,0,0,38252,0,0,0,21774,0,0,0,0,0,37269,18375,15330,0,35056,0,7150,0,7566,0,0,0,0,16324,3760,0,0,0,0,-5.389197969766556,9.596854896122544,0.8836969956687426,11,38
69156,0,4216,2184,15105,7708,0,1872,0,0,36712,0,0,0,87761,19180,0,0,0,19646,0,0,0,0,0,23120,5110,11328,0,24543,0,7938,0,0,0,0,0,0,11457,3000,0,0,0,12705,-5.884973763410542,10.54527329364101,0.8914355662780054,12,38
79473,0,5676,2304,92308,13986,0,629,0,0,33229,0,0,0,194350,26800,0,0,0,20315,0,0,0,0,0,27075,6448,12328,0,37448,0,7536,0,0,0,0,0,0,12028,6288,0,0,0,16056,-6.243471741623637,11.451006175751726,0.8827843503461281,13,38
70395,0,4032,3154,120345,12474,0,65,0,0,23328,0,0,0,126633,19250,0,0,0,8136,0,0,0,0,0,23664,10670,7280,0,28032,0,6132,0,0,0,0,0,0,10614,3402,0,0,0,14490,-6.748174759503627,12.294574062548463,0.8859990785248897,14,38
68085,0,4625,2808,133650,11776,0,1088,0,0,26320,0,0,0,186467,15576,0,0,0,15890,0,0,0,0,0,25088,8977,9240,0,21372,0,2840,0,0,0,0,0,0,10556,5456,0,0,0,11172,-7.362931881618923,13.104907310157861,0.879696867886878,15,38
5904,0,4920,2002,173972,9450,0,2700,0,0,14245,0,0,0,109590,6372,0,0,0,11571,0,0,0,0,0,15,8272,4956,0,18768,0,4389,0,0,0,0,0,0,11072,4012,0,0,0,3432,-7.591422427795294,14.100576531930813,0.8836728853826799,16,38
0,0,3680,2511,235872,10269,0,1638,0,0,16195,0,0,0,45153,12152,0,0,0,5605,0,0,0,0,0,0,8466,4512,0,23848,0,7248,0,0,15368,7406,0,0,6118,6528,0,0,0,29478,-8.03388952728855,14.999790411017727,0.888801537062136,17,38
0,0,280,4018,0,100430,3666,0,0,0,0,0,0,0,0,0,0,0,20467,0,0,0,7380,11408,0,0,9928,6762,29492,0,0,7168,0,0,9840,8113,0,0,5031,0,0,0,55748,88128,5.474354878127845,17.151392865248965,0.882703674870198,18,38
8496,9519,17200,21311,8004,0,13002,17622,0,0,0,0,0,0,0,0,0,47399,0,0,0,23406,0,0,34798,0,176218,70584,0,0,0,106212,10370,5476,0,0,0,0,54705,53016,0,25675,0,0,-0.1964086059292276,0.9692384225084907,0.8791311227531879,0,38
0,40704,4410,5130,7904,42570,3492,0,0,0,0,0,0,0,0,0,0,0,47672,0,31411,0,4214,29925,0,0,14520,13696,23712,0,1540,7434,114744,69212,6264,10152,0,0,3498,0,0,0,0,114558,3.4887471550680154,10.654873498109337,0.8905003549906323,11,9
0,51120,6174,5265,4320,63750,2175,0,0,0,0,0,0,0,0,0,0,0,56012,0,34026,0,4116,31296,0,0,20070,16132,29106,0,6424,4096,114342,148248,20276,10560,0,0,8800,0,0,0,0,77872,3.604250529045089,10.386154322774402,0.8826964211111665,10,9
0,46426,7860,5863,6027,47060,7056,0,0,0,0,0,0,0,0,0,0,0,84060,0,37022,0,9990,42036,0,0,20382,18164,27720,0,10800,0,103713,144447,27784,12154,0,0,13446,0,0,0,0,0,3.946918347372957,9.184083834698697,0.8815683785668398,9,9
0,5254,5822,7824,7260,0,4445,0,0,0,0,0,0,0,0,0,57828,0,33431,0,19943,51695,13020,73612,0,0,0,24651,17633,0,6795,0,30494,72360,42074,17712,0,0,10080,0,0,0,0,0,5.6512297943088186,6.968012248819434,0.8904023575833833,8,9
0,17220,2838,9308,7332,0,5852,0,0,0,0,0,0,0,0,0,48279,0,0,0,17390,64640,16524,72114,0,0,0,28674,0,0,6360,0,37050,66960,66232,23288,0,0,14430,0,0,0,0,0,5.8770445940714495,5.385258912608911,0.893189474519545,7,9
0,11495,0,13054,3996,0,1925,0,0,0,0,0,0,0,0,0,24138,0,0,0,11505,51304,25398,0,9810,0,0,0,0,0,8131,0,20418,0,156306,40280,0,0,0,0,0,0,0,0,6.445519431399262,2.7119255235720203,0.8962116035160648,6,9
72996,0,3930,3025,24598,11715,0,3388,0,0,25596,0,0,0,0,31977,0,0,0,20794,0,0,822,0,0,41300,8733,8648,0,39270,0,6042,0,0,0,7958,0,0,6882,2320,0,0,0,22359,-4.302066229993642,11.205272963345351,0.8962133317529606,12,9
63802,0,4550,3042,54172,12537,0,3450,0,0,24480,0,0,0,50856,24186,0,0,0,16256,0,0,0,0,0,29596,4256,7518,0,32946,0,5508,0,0,0,2240,0,0,8880,1560,0,0,0,18091,-5.61430021067369,11.738602069583777,0.8955920439625515,13,9
56918,0,2675,3078,85675,10314,0,1608,0,0,19456,0,0,0,115335,19404,0,0,0,16348,0,0,0,0,0,26030,9000,7830,0,24026,0,2580,0,0,0,0,0,0,7749,2322,0,0,0,13464,-6.827601663408643,12.228272998754704,0.8946012159105976,14,9
23124,0,3528,3379,0,10675,0,2912,0,0,17262,0,0,0,173676,14755,0,0,0,12042,0,0,0,0,0,20335,10830,7872,0,11100,0,5040,0,0,0,0,0,0,9805,4270,0,0,0,6683,-7.831946943469333,12.828765703162404,0.8926575815703472,15,9
15748,0,4216,2790,0,5217,0,672,0,0,20982,0,0,0,149577,13987,0,0,0,12932,0,0,0,0,0,20648,10260,7426,0,21855,0,6486,0,0,0,0,0,0,3312,3904,0,0,0,7106,-8.636867256578554,13.488259899922074,0.8857856225924934,16,9
0,0,0,2288,0,3250,0,2450,0,0,20250,0,0,0,77318,5304,0,0,0,11088,0,0,0,0,0,17472,10680,6232,0,11421,0,4323,0,0,0,0,0,0,6750,3016,0,0,0,1160,-9.309918110039192,14.241873592770048,0.8894538983283837,17,9
16940,17370,10740,4655,0,13904,0,3026,0,0,0,0,0,0,0,0,0,70956,0,64320,0,0,0,0,86975,56320,48339,36138,0,0,0,53186,12360,13425,0,0,0,0,88201,32670,0,78729,0,0,-3.824891990216959,4.612809057159362,0.8883466962321681,5,9
8700,8554,3744,5355,0,7875,12993,7040,0,0,0,0,0,0,0,0,0,42930,0,39984,0,0,0,0,56448,42952,66352,33759,0,0,0,36330,14892,7059,0,0,0,0,40887,12903,0,0,0,0,-3.4478850304798936,3.586580284767224,0.8992247133429386,4,9
12688,10675,12524,9900,0,9744,16590,6142,0,0,0,0,0,0,0,0,0,45600,0,0,0,36,0,0,42420,22011,91429,15088,0,0,0,31066,25164,16380,0,0,0,0,53215,23474,0,0,0,0,-2.970445784443827,2.6718101198906945,0.8914281165265868,3,9
10584,1334,12296,12078,0,6880,13200,8722,0,0,0,0,4030,0,0,0,0,30336,0,0,0,18531,0,0,32300,0,127459,0,0,0,0,20016,23808,11656,0,0,0,0,37476,17017,0,0,0,0,-2.540454811486823,1.5044967952850774,0.898213794495468,2,9
5289,2668,0,138460,3596,0,9750,0,11568,0,0,0,0,64714,0,0,9078,0,0,0,5891,16401,0,0,5920,0,0,0,0,0,15276,0,3645,0,0,0,0,0,0,0,34768,0,0,0,8.02324784226916,-7.021327854573015,0.962737630938413,10,20
4477,6210,0,120239,4060,0,12033,24400,19600,0,0,0,0,93015,0,0,8700,0,0,0,6028,16848,0,0,6468,0,0,0,0,0,21141,0,2607,0,0,0,0,0,0,0,62061,0,0,0,7.552350193569751,-6.516050306605621,0.9418680378654876,9,20
4972,7008,0,88935,4026,0,15980,79968,26826,0,0,0,0,92026,0,0,8851,0,0,0,6615,18306,0,0,7473,0,0,0,0,0,26924,0,4557,0,0,0,0,0,0,0,107576,0,0,0,7.036154507574963,-5.587231911665953,0.9503672117052844,8,20
6251,7350,0,65975,1850,0,8505,91500,18559,0,0,0,0,83500,0,0,10455,0,0,0,7803,19339,12705,0,7968,0,0,0,0,0,13409,0,9462,0,0,0,0,0,0,0,30033,0,0,0,6.503615124598298,-4.629157132278905,0.9522009144737211,7,20
3995,8215,0,47674,2014,0,15272,65943,40260,0,0,0,0,85002,0,0,12064,0,0,0,8856,22724,67650,0,8188,0,0,0,0,0,31347,0,9625,0,0,154928,0,0,0,0,0,0,0,0,5.982451219981954,-3.63114834061426,0.939007222498617,6,20
7144,8788,0,34776,6210,0,9790,45339,7308,0,0,0,0,78966,0,0,19600,0,0,0,10150,24930,94886,0,9408,0,0,0,0,0,15180,0,9650,0,0,198990,0,0,0,0,0,0,0,0,5.63708250972945,-1.9870893765377549,0.9532023643429852,5,20
5200,9487,0,26320,6300,0,8624,36226,0,0,0,0,0,0,0,0,25389,0,0,0,13179,27482,77602,0,13568,0,0,0,0,0,10752,0,9706,0,0,147288,0,0,0,0,0,0,0,0,4.9243424158800195,-0.5040026249966445,0.9536634910547548,4,20
11648,7480,0,20254,5530,0,12702,26967,0,0,0,0,0,0,0,0,36515,0,0,0,16125,41480,56295,0,19360,0,0,99541,0,0,19890,0,17316,39235,24318,90395,0,0,0,0,0,0,0,0,3.8368778031577264,1.1275635393917067,0.9458754458088947,3,20
0,7630,1426,3614,15250,27880,7007,7020,0,0,0,0,0,0,0,6355,0,0,55965,0,69904,0,6154,27552,0,0,14152,12320,36340,0,0,10492,144840,0,17710,8648,0,0,8064,0,0,0,0,63778,1.4736898891073196,10.913126041846468,0.954783230709495,11,20
0,60755,4386,5848,20496,65598,5187,1750,0,0,0,0,0,0,0,23865,0,0,56840,0,83325,0,10092,32240,0,0,17160,15549,55286,0,0,8178,139302,0,15624,7686,0,0,7498,0,0,0,0,54756,2.3882510253939415,11.778363138945764,0.9383651136680555,12,20
0,0,1794,5080,14007,44400,1584,8496,0,0,16072,0,0,0,0,93996,0,0,44750,0,70347,0,8748,21976,0,0,13065,11842,63940,0,0,5796,0,0,0,7599,0,0,1734,4588,0,0,0,11147,1.0206492552162771,12.965934425676792,0.9499645639162964,13,20
0,0,3375,4800,41363,19667,0,5969,0,0,16897,0,0,0,16,44343,0,0,0,22270,0,0,8792,0,0,0,10530,9912,0,94675,0,4032,0,0,0,3060,0,0,2068,4305,0,0,0,9776,-2.735901457392231,13.750703690014824,0.9492924473672701,14,20
0,0,4800,4107,67437,23092,0,4788,0,0,29640,0,0,0,124215,26402,0,0,0,19712,0,0,9150,0,0,0,11470,10248,0,70253,0,6660,0,0,0,0,0,0,12931,5080,0,0,0,8748,-4.279924015818793,14.385962217852622,0.9394233890652686,15,20
0,0,1352,4104,132762,18095,0,4032,0,0,18088,0,0,0,26040,23068,0,0,0,13696,0,0,8584,0,0,0,4268,9072,0,50760,0,7065,0,0,0,0,0,0,12213,6439,0,0,0,15600,-5.629952702559407,14.97912700423872,0.9350154399041912,16,20
0,0,1219,3745,146118,12460,0,3360,0,0,8040,0,0,0,50025,22704,0,0,0,5876,0,0,5891,0,0,0,3936,7446,0,34845,0,6972,0,0,0,0,0,0,12720,4176,0,0,0,17710,-6.419054116587631,15.780558023132357,0.948646240350854,17,20
11716,7568,16344,6419,0,12155,19256,2040,0,0,0,0,0,0,0,0,0,39820,0,0,0,30210,0,0,32485,0,127953,189,0,0,0,0,4848,6165,0,0,126063,144840,0,147840,0,23310,0,0,-2.408370455241167,1.7522227600862603,0.9552381300125035,2,20
7950,5661,24236,24395,666,0,11826,18750,0,18810,0,0,46505,0,0,0,0,25365,0,0,0,11960,0,0,18450,0,0,0,0,0,0,14490,0,15624,0,0,0,0,19152,9129,0,0,0,0,-0.12367352009798793,-1.9871699437898975,0.9453446365600939,1,20
7700,5542,20124,20169,4004,0,10992,12488,0,0,0,0,62342,0,0,0,0,29294,0,0,0,18648,0,0,16182,0,197392,0,0,0,0,11844,0,28956,0,0,0,0,19090,9499,0,0,0,0,-0.706911008520823,-0.6949336263566543,0.9514241507572478,0,20
