Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,Camera_0010,x_position,y_position,z_position,unit_distance_from_origin,unit_id
19824,0,0,0,0,0,4095,0,5040,0,841,-8.921048,-6.479202,0.790528,11,44
0,0,0,0,0,0,2856,0,4366,0,0,-9.589615,-7.265708,0.793436,12,44
28350,0,37180,0,0,0,0,0,0,0,0,-4.187475,-5.585099,0.787775,6,44
0,0,52440,0,0,0,0,16133,0,0,0,-3.594208,-4.799591,0.784646,5,44
15254,0,40902,0,0,0,4030,0,0,0,4114,-2.911118,-4.045257,0.792221,4,44
8437,0,56342,0,0,7182,6345,20790,0,0,5125,-2.285211,-3.276537,0.775166,3,44
0,0,34239,0,0,5984,6580,0,0,0,5371,-1.800536,-2.378223,0.789821,2,44
2475,0,0,0,0,0,0,0,0,0,0,-1.286073,16.002118,0.799632,16,453
3201,0,3270,0,0,0,0,0,0,0,0,-1.249536,15.946217,0.7847,15,453
0,0,0,0,0,0,0,0,0,0,36,-0.564783,14.947798,0.782828,14,453
0,0,0,0,2304,0,0,0,0,0,23010,-0.513481,13.923135,0.794645,13,453
1300,0,0,0,2688,31828,0,0,0,0,13944,0.17485,12.981739,0.793859,12,453
2080,35040,0,2882,3744,30134,0,3990,0,1736,36951,1.457558,11.902537,0.770739,11,453
0,20436,0,6532,5120,6747,0,5480,0,13255,41895,5.306916,9.593367,0.783264,10,453
2232,0,0,8288,0,3420,0,0,0,0,32656,4.475748,8.927831,0.791846,9,453
1782,32280,0,10824,8220,0,0,0,0,30186,25784,3.470593,8.29984,0.778801,8,453
3596,34243,0,8965,7452,0,0,0,0,20114,23580,2.413016,7.613934,0.778026,7,453
4522,21750,0,9936,3008,0,0,0,0,16184,18955,1.51068,6.822383,0.782324,6,453
4352,16043,0,8806,7701,7560,0,2304,0,16492,14430,1.712965,5.740287,0.789585,5,453
3325,18954,0,15675,9240,7314,2964,3402,0,10153,12896,2.097144,4.524402,0.794966,4,453
5838,16770,0,17175,8272,3886,11385,3685,0,11408,13192,2.50583,3.095746,0.790354,3,453
0,0,0,3135,1482,0,0,0,0,0,0,6.059406,15.893296,0.778878,17,453
4183,0,5300,0,2475,36112,0,0,0,0,16815,-3.233976,12.75929,0.933611,13,251
5207,0,7865,0,3792,44400,0,2736,0,0,36720,-3.195143,12.60029,0.894586,12,251
5440,0,6072,0,3069,52875,20111,0,0,0,14257,-2.567739,11.657439,0.92379,11,251
6600,0,9454,0,0,43392,46125,3185,0,0,0,-2.013134,10.801773,0.912594,10,251
7668,0,10710,0,0,16511,49742,3081,0,0,17612,-1.875259,9.781965,0.925516,9,251
7696,0,12104,0,4316,28714,58672,0,0,0,20995,-2.161313,8.727876,0.915977,8,251
10370,0,10395,0,5478,39754,30660,6063,51328,0,0,-3.706851,7.078344,0.915263,7,251
19260,0,15260,0,0,24288,18564,7904,27468,0,0,-6.040902,3.514563,0.916417,6,251
18174,0,15928,0,0,18357,13926,5920,23200,0,0,-5.655226,1.968576,0.910473,5,251
28320,0,21165,0,0,17138,13870,0,17538,0,0,-4.950023,0.634644,0.907895,4,251
14673,0,21760,0,0,10336,15836,10502,0,0,0,-3.141519,2.40767,0.916642,3,251
9180,0,0,35380,18240,7098,0,13464,0,17724,15265,1.150067,2.568761,0.933613,2,158
0,0,0,25500,15504,9360,0,11966,0,14910,4784,1.196204,2.779744,0.911806,3,158
6804,0,0,29920,16324,0,12495,3969,0,21018,18000,1.383953,3.805771,0.927846,4,158
8640,3266,0,29298,13333,17100,13932,12172,0,26910,21988,1.566968,4.752778,0.908771,5,158
7007,34102,0,21526,12474,0,0,3685,0,23424,25300,2.13767,5.611645,0.907618,6,158
7100,38958,0,19053,6039,14342,0,1978,0,25338,24153,1.855168,6.757854,0.905406,7,158
4900,53960,0,17264,10187,0,0,6837,0,34080,23630,1.71344,7.846268,0.919783,8,158
0,66572,0,16200,9177,22826,0,8568,0,44415,36772,1.892395,8.821356,0.915761,9,158
0,64477,0,13832,8003,24400,0,5075,0,37023,36504,2.205635,9.767752,0.91222,10,158
0,73842,0,10788,7056,19683,0,0,0,32780,34010,2.173871,10.815681,0.920293,11,158
4218,64464,0,9295,6116,28518,0,5494,0,16524,64574,1.76065,11.879329,0.922814,12,158
0,45969,0,0,5311,18880,0,0,0,0,57368,1.454557,12.922566,0.903555,13,158
3600,1540,0,0,5084,0,0,0,0,0,65664,1.109718,13.969137,0.922833,14,158
3410,0,0,0,3159,0,0,0,0,0,14736,0.604818,15.025454,0.914659,15,158
2997,0,0,0,3658,0,0,1023,0,0,0,-0.21958,16.050764,0.927088,16,158
5104,0,4148,0,0,0,0,0,0,0,0,-5.023094,16.283189,0.923923,17,158
8736,0,45225,0,7521,10971,12276,10725,0,0,6888,-1.94408,-0.415884,0.91736,1,158
27522,0,34561,0,0,12920,10912,6350,0,0,2520,-4.694972,-1.333146,0.919469,4,29
28611,0,36288,0,0,12261,9861,20600,0,0,3870,-4.723197,-1.670172,0.908622,5,29
21616,0,53342,0,0,11151,7400,15622,0,0,4841,-5.233889,-3.009748,0.915536,6,29
51272,0,41480,0,0,0,5341,0,1095,0,4042,-5.610031,-4.280606,0.920911,7,29
64950,0,91014,0,0,0,6578,0,8007,0,4551,-6.152156,-5.165541,0.914061,8,29
64617,0,57405,0,0,0,5805,0,5247,0,4455,-6.275827,-6.484932,0.928444,9,29
50745,0,0,0,0,0,5808,0,6700,0,1862,-6.637593,-7.526572,0.917638,10,29
6464,0,0,0,0,0,4674,0,7668,0,3783,-7.024866,-8.51529,0.917567,11,29
0,0,0,0,0,0,4641,0,7314,0,1760,-7.453395,-9.464365,0.927385,12,29
0,0,0,0,0,0,4715,0,3978,0,1638,-8.018918,-10.244768,0.902887,13,29
11501,0,0,37060,41876,4512,1505,0,0,7700,0,2.688288,-2.951537,0.920413,3,29
16050,0,0,51744,42500,6768,6534,11060,0,9450,14175,2.012674,-2.200629,0.907632,2,29
5328,15580,0,29800,22528,945,957,15250,0,11088,0,4.231222,0.795425,0.932749,4,0
8850,5510,0,29391,25290,1269,0,26978,0,9106,0,5.006396,-0.545665,0.923913,5,0
8832,9576,0,29393,29234,1012,0,37177,0,8215,0,5.760872,-1.783203,0.924423,6,0
10229,7137,0,31648,30096,1008,0,50424,0,6528,0,6.424426,-2.927243,0.926527,7,0
0,0,0,0,0,0,1848,106191,0,6630,0,3.753665,-7.071556,0.903021,8,0
0,0,0,0,0,4961,4522,0,0,3577,0,0.558009,-8.989763,0.921523,9,0
0,0,0,0,0,4756,4956,0,0,5904,0,0.557777,-10.032297,0.927828,10,0
0,0,0,0,0,4816,2898,0,0,5290,0,0.486563,-11.046033,0.922264,11,0
0,0,0,0,0,3552,3567,0,0,4536,0,2.058847,-11.276326,0.933203,11,23
0,0,0,0,0,3102,2635,0,0,3910,0,1.937256,-10.808952,0.910986,10,23
0,0,0,0,0,4633,3640,0,0,5566,0,1.785478,-9.811055,0.919065,9,23
0,0,0,0,0,4859,3608,0,0,6016,0,1.391546,-8.868738,0.924702,8,23
0,0,0,0,0,5324,3680,0,0,6600,0,1.148437,-7.855138,0.919506,7,23
52,0,0,0,0,5658,3060,78720,0,7638,0,1.205328,-6.88505,0.910206,6,23
0,504,0,37297,49300,2600,0,46625,0,6930,0,3.476833,-4.851804,0.915988,5,23
18321,2376,0,40320,45262,4416,0,0,0,8820,0,3.463059,-3.591941,0.904937,4,23
0,6027,0,0,0,896,2548,240408,0,4704,0,8.421852,-8.551788,0.922333,12,23
3900,16629,0,17088,10584,4880,8684,0,0,7840,15246,2.722952,2.903273,0.928956,3,23
8624,0,0,34983,17784,11418,0,9955,0,17845,17091,1.303907,2.695735,0.91643,2,23
11468,0,0,44622,20088,7097,0,3120,0,15756,16274,1.293084,1.47195,0.9146,1,23
0,0,0,0,0,0,4840,0,0,0,2548,-6.493196,-9.467477,0.932749,11,13
11770,0,0,0,0,0,1705,0,0,0,2112,-6.554959,-8.820125,0.911445,10,13
43560,0,0,0,0,0,4200,0,4800,0,3838,-6.845523,-7.248911,0.924501,9,13
61992,0,55696,0,0,0,6486,0,10270,0,2871,-6.954786,-5.670512,0.921223,8,13
61650,0,40501,0,0,0,7650,0,11900,0,3990,-6.713188,-4.346281,0.918293,7,13
38122,0,56628,0,0,6232,3753,0,0,0,2465,-4.294436,-5.476329,0.916865,6,13
0,0,0,0,0,0,4992,0,5763,0,0,-9.323668,-7.55478,0.921366,12,13
0,0,0,0,0,0,5203,0,3124,0,0,-8.873171,-9.505581,0.928215,13,13
36701,0,76797,0,0,6710,7548,0,0,0,3034,-4.086744,-4.384298,0.922833,5,13
31694,0,56033,0,0,10309,8480,0,0,0,3185,-3.91744,-3.092939,0.914014,4,13
0,0,29008,0,0,14256,11780,0,0,0,0,-3.990862,-0.098038,0.911927,3,13
2772,0,1836,0,522,0,0,0,0,0,0,-6.412282,17.230913,0.922236,18,389
3066,0,2184,0,0,0,0,0,0,0,0,-6.085552,16.924367,0.918898,17,389
0,0,5082,0,0,0,0,0,0,0,0,-5.490685,16.08365,0.9068,16,389
5544,0,5461,0,3538,0,0,0,0,0,0,-4.883349,15.219943,0.923951,15,389
2964,0,6600,0,0,7020,0,0,0,0,0,-4.280041,14.311821,0.92449,14,389
6708,0,6171,0,1305,24768,0,0,0,0,28620,-3.943521,13.433111,0.897594,13,389
4826,0,5655,0,0,42720,0,0,0,0,37560,-1.46877,12.910798,0.921843,12,389
0,0,7003,0,0,52026,5415,0,0,0,28764,-1.935356,11.799343,0.910476,11,389
0,0,8288,0,0,35796,41584,0,0,0,21560,-1.783163,10.841915,0.919964,10,389
5805,0,6908,0,0,42642,44574,0,0,0,18530,-2.239543,9.721613,0.921139,9,389
4806,0,11550,0,4040,27839,56536,0,0,0,9982,-2.661701,8.5459,0.921372,8,389
8848,0,11492,0,6200,26772,42125,0,0,0,0,-2.556089,7.556961,0.915522,7,389
10004,0,4316,0,5885,18396,29106,0,0,0,15170,-2.671051,6.445994,0.920065,6,389
16330,0,19521,0,0,18450,15111,6384,20680,0,6342,-5.628308,1.997603,0.922981,5,389
23828,0,25668,0,0,15990,10915,0,5618,0,0,-4.987598,0.149021,0.910818,4,389
20928,0,25175,0,0,17430,15525,2064,0,0,0,-3.737592,1.385519,0.920518,3,389
16046,0,29488,0,0,13490,11446,9765,0,0,6440,-2.961799,0.257518,0.919261,2,389
11664,0,0,63175,35076,2050,6325,14280,0,10428,11264,1.133431,-1.621749,0.923612,1,389
13740,2720,0,50407,48891,3360,0,27702,0,8480,0,3.467733,-3.114436,0.966356,4,149
10944,0,0,37380,32651,0,7462,26660,0,9760,0,4.884911,-1.216496,0.964578,5,149
6556,9976,0,16224,13020,6660,0,5247,0,9823,0,4.797734,3.616885,0.973502,6,149
6292,15510,0,18560,15052,2240,0,4350,0,14256,0,5.470089,4.436763,0.967955,7,149
6164,0,0,16036,13987,0,0,17596,0,11760,0,6.260536,5.016335,0.958634,8,149
4880,27089,0,8784,7697,0,0,14250,0,25596,1120,5.643665,7.020696,0.940711,9,149
4551,22344,0,5824,8500,0,0,8695,0,18156,1491,5.972211,8.067937,0.972656,10,149
0,19175,0,9381,7425,0,0,0,0,13566,0,6.687916,8.790561,0.965808,11,149
3240,33516,0,7943,6996,0,0,9027,0,35632,0,7.256608,9.606912,0.957788,12,149
2772,23088,0,8427,6300,11742,0,5709,0,24319,0,7.445725,10.657851,0.963516,13,149
1633,41538,0,5550,5880,0,0,0,0,45012,0,7.366227,11.92751,0.970128,14,149
3072,47875,0,5650,5934,0,0,0,0,33894,0,7.252647,13.144383,0.956009,15,149
2093,45938,0,3645,3315,0,0,0,0,7776,0,7.024475,14.381646,0.968362,16,149
3320,0,0,0,0,0,0,6298,0,0,0,6.803903,15.598581,0.956617,17,149
0,6960,0,0,0,2640,0,134292,0,5070,0,5.074902,-8.124533,0.977414,9,178
0,6048,0,0,0,2291,0,119616,0,4250,0,4.694546,-7.66866,0.952652,8,178
0,1050,0,12080,384,3400,0,39245,0,6528,0,4.019322,-6.856384,0.960024,7,178
0,0,0,20748,27531,3526,1520,73154,0,6816,0,3.656798,-5.959331,0.946598,6,178
18500,0,0,29770,38190,3432,2100,53856,0,6660,0,3.191401,-4.989471,0.963675,5,178
20320,0,0,33132,53976,4795,6554,43560,0,3920,0,2.463967,-4.331462,0.965483,4,178
0,0,0,0,0,3080,1575,0,0,6396,0,2.851259,-9.607178,0.957141,10,178
0,0,0,0,0,2511,0,0,0,4477,0,3.660447,-10.37359,0.963376,11,178
20570,0,0,58981,51625,0,0,44759,0,8050,0,2.478869,-3.134993,0.946361,3,178
11741,0,0,51610,35964,4312,900,16775,0,10664,5373,2.62363,-1.400435,0.961427,2,178
0,59072,0,10140,7599,18778,0,5461,0,39932,47684,4.465243,11.153141,0.958371,12,178
0,52640,0,627,4624,25487,0,1456,0,0,49742,1.351803,12.977826,0.962833,13,178
4064,0,5215,0,0,29029,0,0,0,0,40002,-1.307562,13.939074,0.967161,14,178
3096,0,3910,0,0,0,0,0,0,0,0,-1.543653,14.923807,0.967468,15,178
8366,13260,0,28615,17020,6039,12993,14016,0,16428,18720,2.266167,2.770998,0.977414,3,53
7612,10336,0,20868,15504,9078,11189,11928,0,15960,20010,2.753834,2.947382,0.953436,4,53
4356,25787,0,20124,15987,7056,0,15028,0,14700,26362,3.829967,3.292116,0.968498,5,53
6660,16008,0,12291,9374,5600,0,2948,0,0,0,4.954443,3.462922,0.969258,6,53
6705,0,0,21004,19688,0,0,17479,0,17266,0,5.846703,3.862592,0.950209,7,53
5916,14475,0,21522,19894,1365,0,19339,0,10560,0,6.884826,4.084001,0.947933,8,53
10047,11651,0,41697,30294,3293,0,18492,0,10146,0,2.95919,-0.481177,0.967848,2,53
12180,0,0,42895,26869,9063,0,0,0,13616,15675,1.99479,-0.043395,0.959599,1,53
0,0,0,0,0,2565,0,111858,0,3555,0,3.352877,-8.430882,0.96034,9,53
0,0,0,0,0,2850,0,0,0,3528,0,3.534866,-9.358573,0.967669,10,53
0,0,0,0,0,3040,1711,0,0,3136,0,3.970103,-10.333776,0.966595,11,53
0,2378,0,0,0,3094,3480,0,0,3729,0,5.164553,-10.866179,0.966233,12,53
2160,47124,0,5546,5628,0,0,9120,0,36652,43875,6.197561,11.435487,0.968706,13,53
40880,0,62436,0,0,9976,6992,0,0,0,3895,-4.436851,-4.447525,0.965558,6,25
17010,0,75818,0,0,9295,6556,22050,0,0,2548,-4.531936,-3.922143,0.951485,5,25
24320,0,44268,0,0,11840,9240,2288,0,0,3016,-4.464725,-2.184841,0.96927,4,25
20794,0,38316,0,0,9435,4664,0,0,0,3648,-3.565171,-1.780183,0.958909,3,25
79596,0,88580,0,0,5499,4002,0,0,0,0,-3.313511,-6.171152,0.955675,7,25
20235,0,24750,0,0,6302,7182,0,0,0,6348,-1.556296,-7.854959,0.947745,8,25
52745,0,55275,0,0,2135,4716,0,0,0,3741,-3.165406,-8.442039,0.968043,9,25
55683,0,0,0,0,0,3712,0,0,0,1960,-4.489,-8.961497,0.970512,10,25
22878,0,0,0,0,0,2775,0,8003,0,2584,-7.242036,-8.355682,0.967899,11,25
0,0,0,0,0,0,4356,0,3406,0,987,-6.860715,-9.847387,0.966915,12,25
0,4750,0,0,0,0,728,0,0,2775,0,6.812158,-11.077069,0.967687,13,25
60075,0,80080,0,0,4650,5934,0,0,0,5535,-3.029501,-7.592453,0.977414,8,8
60060,0,88350,0,0,4500,4896,0,0,0,4884,-2.994902,-7.391377,0.95144,7,8
30432,0,95175,0,0,6550,6006,0,0,0,4692,-2.928353,-6.315031,0.967614,6,8
38902,0,65105,0,0,9362,7104,0,0,0,5143,-2.986899,-5.154812,0.951276,5,8
32240,0,40826,0,0,9164,8586,15600,0,0,6958,-3.167675,-3.838254,0.962623,4,8
25296,0,75774,0,0,11492,8788,28024,0,0,6578,-2.690021,-2.942217,0.965619,3,8
23585,0,21762,0,0,6765,9918,0,0,0,3162,-1.83051,-2.344916,0.954338,2,8
5778,0,11040,0,0,34026,51084,0,43776,0,7215,-3.489588,8.32372,0.964782,9,8
6674,0,11098,0,0,25116,32395,896,0,0,15470,-1.185999,9.935995,0.965563,10,8
5880,0,10030,0,0,34335,5375,0,0,0,25935,-1.263869,10.940349,0.943519,11,8
6028,0,6400,0,0,36384,0,0,0,0,11520,-1.544598,11.90519,0.971683,12,8
4633,0,8268,0,0,23296,0,0,0,0,32736,-1.122005,13.251215,0.975426,13,249
5200,0,7956,0,0,49632,0,0,0,0,27805,-1.363727,12.901231,0.959052,12,249
6026,0,8164,0,0,40215,0,0,0,0,27280,-1.727229,11.875044,0.94308,11,249
4620,0,9350,0,0,24750,44929,0,0,0,22240,-1.717654,10.829429,0.963153,10,249
7592,0,8722,0,0,33269,61088,0,0,0,17064,-1.811395,9.778915,0.963737,9,249
7488,0,12096,0,0,25230,45895,0,0,0,0,-1.779097,8.800136,0.963443,8,249
7290,0,13464,0,4399,18906,43440,0,0,0,0,-1.690752,7.814952,0.967091,7,249
0,26827,0,0,4847,0,0,3990,0,0,50697,1.443661,13.952858,0.964764,14,249
5217,0,0,0,5535,0,0,0,0,0,0,-0.063534,15.015909,0.973033,15,249
0,0,0,0,630,0,0,665,0,0,0,-1.136501,15.990795,0.944795,16,249
0,21648,0,5676,2759,0,0,0,0,0,18408,3.276025,14.447136,0.852641,14,393
0,26574,0,6394,3944,0,0,0,0,0,28728,2.829538,13.708328,0.827136,13,393
0,40608,0,5800,3596,2669,0,0,0,3120,31008,2.780576,12.658903,0.848106,12,393
0,45864,0,6493,4224,17550,0,0,0,18375,51408,3.064935,11.578466,0.84075,11,393
0,37620,0,7800,3683,10416,0,0,0,20910,41644,3.182362,10.518035,0.839557,10,393
0,32571,0,8064,5217,0,0,0,0,29498,29014,2.995807,9.515516,0.840287,9,393
0,23712,0,9690,5800,5740,0,3901,0,23016,19631,2.869518,8.521642,0.845136,8,393
221,48910,0,3500,3480,0,0,0,0,17557,0,6.799541,13.409624,0.833437,15,393
1720,40103,0,4026,3584,0,0,3388,0,960,0,6.28796,14.735381,0.841763,16,393
3132,17155,0,9200,6765,4095,0,6574,0,13440,1397,5.237863,6.023423,0.853412,7,393
4686,7788,0,11640,11102,2675,0,5400,0,4360,0,6.649128,2.14907,0.848762,6,393
14504,0,0,0,12827,2929,2964,33431,0,2442,4089,1.132331,-5.849725,0.846014,5,393
0,0,0,0,1736,2494,3293,0,0,3040,0,3.18101,-6.345679,0.85349,7,20
0,0,0,0,3480,1600,2848,0,0,2812,0,3.167059,-6.221701,0.831058,6,20
11554,0,0,10388,28080,2574,4452,31648,0,5120,0,2.706001,-5.271022,0.844845,5,20
21816,0,0,20296,33720,3960,4796,16833,0,5494,0,2.466918,-4.339749,0.837804,4,20
10229,0,0,32880,37387,3596,4554,20732,0,6210,0,2.388687,-3.178309,0.844143,3,20
0,0,0,34505,27590,3770,0,0,0,4619,6683,2.160052,-2.043845,0.842689,2,20
0,0,0,48444,22000,4278,4278,0,0,8848,8856,1.660542,-1.114057,0.841887,1,20
0,0,0,0,0,3955,3480,0,0,4560,1424,0.579962,-8.015667,0.850864,8,20
0,0,0,0,0,3500,1980,0,0,4600,0,1.299025,-8.919168,0.822062,9,20
17108,0,0,0,0,0,2294,0,0,0,1624,-4.492755,-9.108016,0.843103,10,40
23976,0,0,0,0,2178,2376,0,0,0,680,-4.326424,-9.013597,0.829721,9,40
53298,0,8775,0,0,5445,5311,0,0,0,0,-3.328236,-8.356665,0.831708,8,40
27010,0,2244,0,0,3332,1060,0,0,0,2975,-1.697737,-7.807687,0.839776,7,40
31482,0,14994,0,0,3213,2120,0,0,0,4875,-0.857868,-6.909623,0.840005,6,40
33174,0,0,0,0,4440,4200,35211,0,0,5148,-0.506978,-5.957689,0.83376,5,40
24534,0,45612,0,0,4420,3192,0,0,0,4940,-1.548892,-4.750137,0.83346,4,40
17226,0,59784,0,0,6116,5480,0,0,0,6030,-1.899739,-3.508781,0.837081,3,40
13952,0,33372,0,0,6732,7020,0,0,0,3807,-2.211265,-2.007423,0.84845,2,40
6090,0,0,0,0,0,3712,0,6204,0,2116,-7.542341,-8.034197,0.844297,11,40
1581,4795,0,26376,39270,0,0,52535,0,3640,0,7.461567,-3.440448,0.841437,8,163
560,8370,0,29058,42720,0,0,40553,0,6254,0,7.083188,-3.697611,0.83234,7,163
0,0,0,0,1736,2214,3325,0,0,2886,0,3.053996,-6.298325,0.828877,6,163
0,3528,0,0,0,2212,0,90420,0,0,0,4.935436,-7.534524,0.852115,9,163
0,3150,0,0,0,2670,0,147018,0,2263,0,5.751776,-8.193201,0.844334,10,163
0,2376,0,0,0,2436,0,182383,0,2511,0,6.16075,-9.133069,0.840015,11,163
16133,0,0,287,13563,0,3016,29970,0,3712,0,2.407449,-5.482576,0.834235,5,163
0,13770,0,20054,21449,0,0,26352,0,9966,0,4.996955,0.094778,0.837365,4,163
3666,15660,0,34748,28652,0,0,19276,0,11096,0,3.971468,-0.469426,0.839864,3,163
0,2964,0,0,0,0,1404,169580,0,3535,0,8.408746,-8.580764,0.830963,12,163
20736,0,0,37200,34410,3720,5145,17152,0,7728,14220,1.891102,-2.314733,0.832784,2,163
9849,0,0,39186,27448,1372,4140,5358,0,7693,7840,1.031644,-1.658123,0.848816,1,163
25029,0,39204,0,0,5109,4680,22308,0,0,0,-1.561752,-5.803783,0.85349,6,51
25338,0,59600,0,0,4847,3612,20592,0,0,0,-1.554116,-5.794953,0.853575,5,51
0,0,35404,0,0,4750,4428,0,0,0,3776,-1.658715,-6.82299,0.836531,7,51
31620,0,5074,0,0,3828,4012,0,0,0,4200,-1.80638,-7.797421,0.851015,8,51
0,0,0,0,0,3441,1575,0,0,0,3277,-1.816773,-8.819824,0.828899,9,51
0,0,0,0,0,1540,1953,0,0,0,3616,-1.743007,-9.876651,0.851754,10,51
486,0,0,0,0,0,3441,0,0,0,2304,-6.418776,-8.986338,0.847532,11,51
0,0,0,0,0,2170,2772,0,0,0,1944,-3.579724,-11.45597,0.830037,12,51
0,0,0,0,0,2394,3016,0,0,0,0,-3.878475,-10.993388,0.843231,11,28
0,0,0,0,0,0,3038,0,0,0,0,-4.343207,-10.101109,0.844018,10,28
21735,0,0,0,0,0,2480,0,0,0,1464,-4.79961,-8.765419,0.845655,9,28
28416,0,46452,0,0,0,2312,0,0,0,1377,-5.131026,-7.391371,0.844098,8,28
28296,0,62964,0,0,0,5289,0,0,0,1909,-5.35006,-5.938206,0.833108,7,28
19656,0,56496,0,0,7344,3332,0,0,0,0,-4.972875,-4.897281,0.831435,6,28
22016,0,43618,0,0,5285,3536,19170,0,0,2150,-4.465808,-3.939377,0.843499,5,28
24252,0,39420,0,0,7003,0,0,0,0,2844,-3.750834,-3.229432,0.836544,4,28
18469,0,37286,0,0,7803,1845,13735,0,0,4655,-3.266734,-2.301071,0.836653,3,28
0,0,0,0,0,0,2700,0,4216,0,1848,-8.209048,-8.752863,0.846226,12,28
1950,0,4128,0,0,21513,0,0,9379,0,10659,-4.733977,12.138158,0.835031,13,28
2128,0,0,0,0,24120,0,0,0,0,28560,-2.94166,13.716657,0.832966,14,28
1600,0,0,0,0,0,0,0,0,0,0,-2.349052,14.825989,0.848434,15,28
936,0,3894,0,0,0,0,0,0,0,0,-1.843458,15.906492,0.845418,16,28
13425,0,10034,0,0,50370,38295,3564,19303,0,5040,-6.96271,7.206922,0.937416,10,14
10797,0,8840,0,0,45968,31700,0,10790,0,5375,-6.837446,7.277495,0.92562,9,14
4104,0,7680,0,0,44652,47596,0,55112,0,12075,-4.999736,9.814461,0.935478,11,14
4730,0,6210,0,0,39060,37555,3744,44460,0,20097,-4.887912,10.966791,0.931894,12,14
8022,0,2655,0,0,33027,21012,2065,16620,0,6498,-6.18191,6.540384,0.949675,8,14
12474,0,12524,0,0,29925,22704,4800,21728,0,1720,-6.42934,4.736048,0.946037,7,14
11340,0,10152,0,0,17860,18407,5580,21870,0,0,-6.414793,2.784406,0.921114,6,14
11000,0,15910,0,0,14536,14484,1927,19575,0,6624,-5.931072,0.825533,0.926934,5,14
32315,0,40480,0,0,11799,8736,9675,0,0,0,-4.495997,-2.175116,0.91382,4,14
13847,0,23838,0,0,14214,13260,8976,0,0,0,-3.790819,1.235419,0.941229,3,14
17328,0,31351,0,0,11623,13987,9312,0,0,7181,-2.887222,0.684267,0.938628,2,14
16264,0,34452,0,14268,11832,11220,2288,0,0,8183,-1.950215,0.34742,0.923887,1,14
3164,0,0,0,4446,0,0,3990,0,0,0,-0.188105,16.805986,0.949752,16,333
6144,0,6174,0,0,0,0,0,0,0,0,-4.857008,15.177745,0.92763,15,333
5544,0,4995,0,0,7047,0,0,0,0,0,-4.668872,14.25429,0.943351,14,333
5124,0,4200,0,0,26196,0,0,0,0,30414,-4.463313,13.247695,0.925036,13,333
3776,0,7154,0,0,42502,3420,0,14241,0,0,-4.321692,12.248843,0.937353,12,333
0,0,0,0,0,47747,20838,0,6180,0,19425,-3.178775,11.556167,0.933208,11,333
6165,0,9075,0,0,37714,38880,0,0,0,0,-1.633878,10.849189,0.92789,10,333
7104,0,8379,0,3393,44992,40796,0,0,0,21331,-2.11651,9.760551,0.932513,9,333
0,0,4551,0,0,0,0,0,0,0,0,-9.076267,14.428575,0.936588,17,333
0,0,2392,0,0,0,0,0,0,0,0,-9.127178,15.519728,0.940587,18,333
11418,0,3432,0,0,40176,37296,4165,38170,0,8510,-5.446105,7.136885,0.931151,8,333
14208,0,7164,0,0,26505,23232,0,26880,0,1850,-6.268834,4.963755,0.937822,7,333
9724,0,11977,0,0,24843,18559,5320,37177,0,0,-4.371255,5.370511,0.937996,6,333
16560,0,17876,0,3364,19250,23408,0,0,0,12425,-3.532877,4.8294,0.919022,5,333
5950,0,13166,0,7956,12024,19584,0,0,0,0,-1.847042,4.645409,0.922066,4,333
10304,0,22750,0,7080,9514,20496,6498,0,0,3339,-1.5802,3.659001,0.937847,3,333
13179,0,26112,0,9288,3250,14480,0,0,0,10123,-1.418005,2.588555,0.930396,2,333
11456,0,33300,0,9675,10788,6468,0,0,0,9900,-1.425868,1.383136,0.938557,1,333
6208,0,7176,0,0,48345,41120,3193,43964,0,8695,-7.316234,9.368712,0.937533,11,11
5376,0,4620,0,0,33012,34839,3240,49387,0,14134,-7.34363,9.51701,0.921871,12,11
4147,0,7007,0,0,30251,46992,0,36480,0,13703,-7.86918,10.447602,0.940434,13,11
0,0,4841,0,0,5529,0,198,37917,0,6674,-8.121404,11.480429,0.940596,14,11
0,0,5764,0,0,0,0,0,61516,0,19107,-8.354389,12.476257,0.93476,15,11
0,0,2684,0,0,0,0,0,16117,0,0,-8.461418,13.61835,0.924742,16,11
0,0,3168,0,0,0,0,0,0,0,0,-9.163298,14.320594,0.941713,17,11
8721,0,5967,0,0,52560,30396,0,44649,0,0,-6.594139,8.771202,0.941475,10,11
9918,0,7560,0,0,46112,36816,0,38115,0,4960,-5.971372,8.007944,0.946076,9,11
11968,0,11340,0,0,42037,35722,0,39776,0,0,-5.585661,6.990991,0.932536,8,11
12648,0,8554,0,0,34845,25752,0,26746,0,0,-5.339258,5.920753,0.929526,7,11
13680,0,14697,0,0,23220,17640,4305,31714,0,0,-4.725374,5.144497,0.925888,6,11
14210,0,16279,0,0,20412,19845,5160,32190,0,0,-4.58717,3.864508,0.936832,5,11
20898,0,13923,0,0,15247,13464,0,14042,0,0,-4.890432,1.001331,0.922094,4,11
14570,0,13720,0,0,10865,9751,0,0,0,0,-3.906719,0.815329,0.937076,3,11
11250,0,31979,0,0,18624,19800,0,0,0,8250,-2.843413,0.920368,0.929234,2,11
9861,0,0,44330,12905,5868,987,10633,0,13986,14616,1.746938,0.96381,0.937846,1,11
