Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,Camera_0010,Camera_0011,Camera_0012,Camera_0013,Camera_0014,Camera_0015,Camera_0016,Camera_0017,Camera_0018,Camera_0019,Camera_0020,Camera_0021,Camera_0022,Camera_0023,Camera_0024,Camera_0025,Camera_0026,Camera_0027,Camera_0028,Camera_0029,Camera_0030,Camera_0031,Camera_0032,Camera_0033,Camera_0034,Camera_0035,Camera_0036,Camera_0037,Camera_0038,Camera_0039,Camera_0040,Camera_0041,Camera_0042,Camera_0043,Camera_0044,Camera_0045,Camera_0046,Camera_0047,Camera_0048,Camera_0049,Camera_0050,x_position,y_position,z_position,unit_distance_from_origin,unit_id
1988,2,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117810,0,0,0,0,0,0,0,0,0,0,0,6615,-4.066592,19.511651,0.918919,19,16
1917,0,0,0,0,0,0,0,0,0,0,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110187,0,0,0,0,0,0,0,0,0,0,0,6816,-3.988732,18.520429,0.906164,18,16
2175,0,0,0,0,0,0,0,0,0,0,2280,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3630,0,0,0,0,0,0,0,0,0,0,0,7950,-3.960835,17.515603,0.917022,17,16
1740,57,0,0,16,0,0,0,0,0,0,4872,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8835,-3.977107,16.524923,0.91323,16,16
1508,0,0,0,1512,0,0,0,0,0,0,6096,0,0,0,0,0,4845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9338,-3.918702,15.489368,0.912157,15,16
2052,1392,200,0,2739,0,0,899,0,0,0,4797,0,0,605,0,0,33027,480,0,0,0,0,168,0,0,2552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.308618,11.699392,0.91677,14,16
2291,3267,250,0,3300,0,0,2964,0,0,0,5632,0,0,2576,0,0,25389,0,0,0,0,0,1520,0,0,5390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.311369,10.426795,0.908984,13,16
2673,3876,108,0,3605,0,0,10920,0,0,0,6760,0,0,3854,0,0,9360,0,0,0,0,0,13090,0,0,20064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.266782,9.105775,0.899192,12,16
0,1125,3000,7353,987,0,0,3072,0,0,0,0,0,0,0,0,0,0,2262,0,0,0,0,0,0,0,0,0,0,0,0,0,9640,0,0,0,0,0,0,0,0,0,41440,0,0,0,0,0,0,0,0,-11.736587,24.35388,0.917114,27,16
1,429,6909,10688,0,0,0,483,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14162,0,0,0,0,0,0,0,0,0,36685,0,0,0,0,0,0,0,110,-10.314347,26.061615,0.911856,28,16
119,0,10472,13072,18,0,0,450,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16380,0,0,0,0,0,0,0,0,0,30636,0,0,0,0,0,0,0,6,-9.651713,27.352425,0.909101,29,16
3510,4,5040,0,270,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,100455,0,0,0,0,232,0,0,172112,0,329097,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,728,0,14544,0.536848,11.926522,0.914143,11,16
3496,210,5720,0,2880,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,84108,0,0,0,0,32,0,0,184775,0,261486,0,0,0,0,0,0,0,0,0,0,0,0,2380,0,0,0,4473,0,17222,0.690188,10.967171,0.908072,10,16
3880,2976,3869,0,3434,0,0,0,0,0,0,0,0,0,2002,0,0,0,0,0,0,51562,0,880,0,0,1530,0,0,111067,0,154712,0,0,0,0,0,0,0,0,0,0,0,0,3102,0,0,0,6762,0,19116,0.713385,9.950958,0.911117,9,16
3977,2726,2232,0,3848,0,0,0,0,0,0,0,0,0,2028,0,0,0,0,0,0,46592,0,3567,0,0,4824,64770,0,128048,0,148944,0,0,0,0,0,0,0,0,0,0,0,0,3325,0,0,0,13277,0,23000,0.639758,8.888562,0.90941,8,16
4312,3430,2091,0,2691,0,0,0,0,0,0,17856,0,0,2268,0,0,0,0,0,0,33488,0,6837,0,0,6580,180348,0,81989,0,115710,0,0,0,0,0,0,0,0,0,0,0,0,1739,0,0,0,15150,0,26320,0.260362,7.983722,0.901011,7,16
4257,3700,3605,0,4704,0,0,0,0,0,0,14268,0,0,2407,0,0,9165,0,0,0,28714,0,46,0,0,3870,164448,0,63364,0,67914,0,0,0,0,0,0,0,0,0,0,0,0,2046,0,0,0,16985,0,25440,-0.340531,6.91873,0.916389,6,16
3914,3914,2782,0,4838,0,0,0,0,0,0,14140,0,0,2580,0,0,3380,0,0,0,17854,0,0,0,0,8736,123808,0,36461,0,156,0,0,0,0,0,0,0,0,0,0,0,0,4104,0,0,0,20296,0,17376,-1.097234,5.870773,0.916607,5,16
3536,4510,0,0,4730,0,0,0,0,0,0,11571,0,0,2883,0,0,56,0,0,0,0,0,0,0,0,11088,58032,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4838,0,0,0,29274,0,0,-2.762196,4.155211,0.917029,4,16
0,0,0,0,0,0,0,0,0,0,0,6075,0,0,2574,0,3052,2088,0,198014,1980,7384,0,0,0,0,0,0,0,8960,0,3848,0,0,0,0,13166,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,4.59978,-5.583007,0.911417,7,48
0,0,0,0,0,0,0,0,0,0,0,52875,0,0,3492,0,3745,1534,0,317475,3528,5282,0,0,0,0,0,0,0,6594,0,2412,0,0,0,0,19092,0,0,0,0,0,0,0,5535,0,0,0,0,0,0,4.391623,-5.43789,0.901674,6,48
8664,0,0,0,0,0,0,0,0,0,0,185188,0,0,5044,0,4620,2795,0,211120,3774,7952,0,0,0,0,0,0,0,9280,0,10824,0,0,0,0,28200,0,0,0,0,0,0,0,7625,0,0,0,0,0,0,3.324783,-4.984513,0.897454,5,48
12312,0,0,0,0,0,0,0,0,0,0,120912,0,0,3465,0,5104,1539,0,0,3675,6144,0,0,0,0,0,0,0,14094,0,15030,0,0,0,0,18403,0,0,0,0,0,0,0,6837,0,0,0,0,0,0,2.023963,-4.566948,0.890672,4,48
4512,0,0,0,0,0,0,0,0,0,0,43318,0,3822,3103,0,2920,195,0,0,4914,4828,204726,0,0,0,0,18675,0,6460,0,8600,0,0,0,0,29070,0,0,0,0,0,0,0,4935,0,0,0,81488,0,0,-1.283856,-3.77863,0.906052,3,48
5720,7007,54,156,11180,0,0,0,0,2044,0,17640,0,0,4880,0,12390,5760,0,0,9272,0,32016,0,4424,0,0,12936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,0,0,0,0,0,0,-7.741304,-2.035868,0.909189,8,48
3132,7384,925,0,7308,0,0,0,0,0,0,12095,0,0,5000,0,12580,3870,0,0,7742,0,38180,0,930,0,0,8883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.752432,-2.177351,0.917169,9,48
5243,8700,567,0,15652,0,0,0,0,6254,0,13720,0,4284,7095,0,14175,8125,0,0,9660,0,37250,0,1581,0,0,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.700093,-2.450797,0.897929,10,48
3286,6342,4,0,8869,7400,0,0,0,3960,0,12931,0,4191,5168,0,10920,3348,0,0,7426,0,29539,0,1950,0,0,9126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24885,0,-10.697362,-2.728245,0.917678,11,48
3536,7084,184,0,9646,13983,0,0,0,4332,0,10602,0,4191,4488,0,16443,4625,0,0,10140,0,25344,0,5125,0,0,10004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48204,0,-11.654749,-2.88688,0.909912,12,48
2958,9536,22,0,11466,10595,0,0,0,1443,0,12036,7945,6027,7920,0,15403,65,0,0,4428,0,21888,0,704,0,0,9792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84575,0,-12.621009,-3.128292,0.905756,13,48
2500,7314,14,0,8052,10048,0,0,0,105,0,11524,23564,2850,5850,0,17820,0,0,0,10136,0,18011,0,3248,0,0,6556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60112,0,-13.644764,-3.169497,0.908163,14,48
4018,9882,0,0,14220,10350,0,0,0,0,0,8580,41038,5635,9211,0,23358,0,418,0,15200,0,16560,0,6448,0,0,7592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90132,0,-14.678653,-3.175419,0.907827,15,48
2592,9185,0,0,12090,6674,0,0,0,0,0,7599,34026,5104,10988,0,12768,0,23275,0,10150,0,9168,0,3920,3960,0,6300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48530,0,0,0,90870,0,-15.691152,-3.370906,0.917965,16,48
2400,9180,0,0,10505,2156,0,0,0,0,0,378,43160,4392,9405,0,20320,112,24153,0,11592,0,10920,0,4356,3335,0,4824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58090,0,0,0,69204,0,-16.684565,-3.655323,0.915499,17,48
4324,12390,221,0,21809,5980,0,0,0,5040,0,0,31866,6655,11160,0,34715,0,29880,0,24069,0,10773,0,3776,2205,0,5547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74973,0,0,0,13875,0,-17.587811,-3.833497,0.901973,18,48
2208,10080,126,0,12285,5292,0,0,0,3828,0,0,45101,4235,0,0,20093,176,18924,0,14784,0,9128,0,2904,680,0,4788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74390,0,0,0,0,0,-18.618174,-4.036016,0.919709,19,48
2668,10080,120,0,8316,5612,0,0,0,3762,0,0,52536,1680,0,0,22192,3564,21336,0,13860,0,3600,0,3042,2800,0,4758,0,0,0,0,0,0,0,0,0,0,0,25536,0,0,0,0,0,70517,0,0,0,0,0,-19.524954,-4.333596,0.9155,20,48
2639,8832,0,0,0,4788,0,0,0,3648,0,0,55836,966,0,0,29376,3434,15222,0,18798,0,8379,0,3186,1904,0,4640,0,0,0,0,0,0,0,0,0,0,0,20726,0,0,0,0,0,68850,0,0,0,0,0,-20.498217,-4.579854,0.918118,21,48
10823,34320,270,0,0,2100,0,0,0,2000,0,0,11730,2407,34086,0,8379,50,0,6834,5588,0,5680,0,2324,9380,0,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,68544,0,0,0,17928,0,74727,0,10664,0,-15.802673,-15.308694,0.900752,22,48
0,0,270,0,0,0,0,0,39446,1848,0,0,7544,2187,40870,0,6106,3,0,5934,5166,0,6762,0,2080,5538,0,3528,0,0,0,0,0,0,0,0,0,0,0,0,0,46252,0,0,0,14726,0,86112,0,8855,0,-15.965967,-16.583624,0.910127,23,48
0,0,272,0,0,6255,0,0,31815,1800,0,0,7222,2028,43500,0,5891,12,0,4588,4920,0,5852,0,2028,6674,0,2914,0,0,0,0,0,27753,0,0,0,0,0,0,0,36366,0,0,0,12851,0,86207,0,7599,0,-16.221052,-17.723165,0.917762,24,48
0,0,289,0,0,8640,0,0,34456,1898,0,0,9027,1976,73748,0,6858,20,0,5831,5880,0,6400,0,2052,8960,0,2457,0,0,0,0,0,38571,0,0,0,0,0,0,0,32400,0,0,0,11937,0,86856,0,7056,0,-16.472615,-18.836735,0.902978,25,48
0,0,288,0,0,4455,0,0,20475,1800,0,0,8195,1875,64239,0,6550,8,0,3944,5310,0,4662,0,1924,4862,0,2403,0,0,0,0,0,28667,0,0,0,0,0,0,0,25440,0,0,0,10368,0,16380,0,6210,0,-16.655114,-19.981698,0.91452,26,48
0,0,306,0,0,6783,0,0,19987,1518,0,0,8008,1775,63960,0,3654,0,0,3472,5311,0,4477,0,1704,8662,0,1403,0,0,0,0,0,19975,0,0,0,0,0,0,0,20468,0,0,0,8493,0,0,0,5544,0,-16.787495,-21.161226,0.911291,27,48
0,0,266,0,0,5054,0,0,20570,1496,0,0,6255,1680,0,9856,5043,0,0,4033,4070,0,5400,0,1610,6336,0,1323,0,0,0,0,0,18700,0,0,0,0,0,0,0,17840,0,0,0,7975,0,0,0,5289,0,-16.941018,-22.310744,0.912919,28,48
0,480,5520,14400,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,1554,0,0,0,0,0,0,0,0,0,0,0,0,0,22410,0,0,0,0,0,0,0,0,0,53721,0,0,0,0,0,0,0,0,-13.553569,25.641777,0.907609,29,48
0,1764,4480,16725,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,2304,0,0,0,0,40,0,0,0,0,0,0,0,0,39406,0,0,64841,0,0,0,0,0,0,84132,0,0,0,22470,0,0,0,1066,-15.593894,25.634792,0.901838,30,48
2940,12672,0,0,21315,2400,0,0,0,3605,0,0,22356,4033,15504,0,14365,143,43648,0,10856,0,5146,0,3924,2240,0,4026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62604,0,0,0,36252,0,-17.012821,-6.989679,0.922778,18,10
3838,12214,0,0,18960,4840,0,0,0,1616,0,0,24722,3640,12028,0,14559,55,39176,0,8496,0,10692,0,3392,2604,0,5117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57915,0,0,0,35990,0,-16.653333,-6.755494,0.897515,17,10
2652,12025,0,0,15180,6020,0,0,0,0,0,0,21098,4294,6678,0,10560,6,21300,0,6440,0,10266,0,3150,2046,0,5676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80256,0,0,0,48412,0,-15.985615,-5.766707,0.914415,16,10
2871,10602,0,0,12800,5434,0,0,0,0,0,0,22831,3808,11154,0,13224,0,17152,0,6080,0,9639,0,4284,2100,0,4320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74730,0,0,0,71996,0,-15.398333,-4.224554,0.914571,15,10
4560,9234,1,0,13937,11840,0,0,0,0,0,13280,28896,5166,9300,0,24308,0,10764,0,16192,0,7968,0,4674,0,0,7685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83636,0,-14.756266,-2.691514,0.901806,14,10
2820,7548,18,0,8424,8736,0,0,0,2000,0,8478,0,6302,7614,0,22250,0,2736,0,13464,0,0,0,4305,0,604,7889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64670,0,-13.945477,-1.076149,0.915815,13,10
2730,6345,28,0,6716,0,0,0,0,6120,0,9362,0,6795,4592,0,19532,0,0,0,17845,0,0,0,5840,0,63364,11041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.966847,0.804395,0.918155,12,10
2576,11456,15,0,13790,4000,0,0,0,4446,0,0,33672,5203,0,0,20700,165,24288,0,15840,0,7614,0,5040,1950,0,2380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84613,0,0,0,0,0,-18.513638,-4.285716,0.915101,19,10
4224,13860,336,0,0,4392,0,0,0,4387,0,0,44622,4032,0,0,23460,252,35282,0,13662,0,4983,0,4592,2244,0,5499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62208,0,0,0,9583,0,-19.090664,-6.008362,0.899841,20,10
4950,16555,405,0,0,7140,0,0,0,3708,0,0,39624,4134,0,0,21627,360,43434,0,14726,0,7952,0,4028,1672,0,4773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42245,0,0,0,24240,0,-19.662489,-7.408643,0.900467,21,10
5050,19975,493,0,0,6552,0,0,0,3430,0,0,27540,3838,0,0,19188,384,57456,4080,14089,0,8024,0,3636,5720,0,4452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31920,0,0,0,28302,0,-20.200167,-8.762995,0.903106,22,10
3255,22873,464,0,0,2415,0,0,0,1815,19312,0,26691,2820,0,0,18468,408,76936,7788,6290,0,6288,0,3332,2860,0,3605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24210,0,0,0,22413,0,-20.740825,-9.951435,0.915242,23,10
2968,27500,408,0,0,10,0,0,0,2883,32262,0,25575,2975,0,0,15400,408,83660,5670,0,0,4875,0,3135,2970,0,3038,0,0,0,0,0,17375,0,0,0,0,0,0,0,0,0,0,0,19754,0,0,0,18748,0,-21.295834,-11.111637,0.914668,24,10
4032,10248,690,0,14271,11529,0,0,0,3060,0,42,6875,3390,6072,0,9328,299,0,0,6040,0,20740,0,1426,0,0,8056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47946,0,-10.81166,-5.185073,0.909154,11,10
5994,7850,851,0,14184,17848,0,0,0,3800,0,22152,17098,5310,5206,0,14175,2070,0,0,10721,0,24932,0,1647,0,0,8856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71868,0,-9.996052,-4.555998,0.902771,10,10
3306,7905,360,11,10047,12710,0,0,0,2457,0,18648,3717,0,5265,0,8600,3422,0,0,6068,0,30765,0,1682,0,0,9350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.053461,-4.141904,0.913417,9,10
4329,7600,304,0,13370,2640,0,0,0,2852,0,19436,0,0,6157,0,9520,5203,0,0,6364,0,39606,0,1660,0,0,10919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,0,0,0,0,0,0,-8.185732,-3.724292,0.91414,8,10
5148,6960,0,374,8695,0,0,0,0,1533,0,18954,0,0,4797,0,8085,4920,0,0,7293,0,49580,0,70,0,0,11328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10553,0,0,0,213092,0,0,-7.199403,-3.384201,0.918288,7,10
4046,7830,18,0,11160,0,0,0,0,648,0,21472,0,0,5203,0,7889,3813,0,0,2046,0,57540,0,0,0,0,14070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10920,0,0,0,253113,0,0,-6.233139,-3.142924,0.912808,6,10
6960,7261,0,120,14952,0,0,0,0,2976,0,23114,0,0,4218,0,9240,7688,0,0,6885,209,87173,0,1980,0,0,17496,0,3102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11388,0,0,0,167968,0,0,-5.273936,-2.799856,0.905619,5,10
3660,6028,0,156,9680,0,0,0,0,1776,0,21402,0,0,3920,0,4320,0,0,0,5848,4768,121983,0,429,0,0,15572,0,2585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7296,0,0,0,112499,0,0,-4.367232,-2.42351,0.914964,4,10
6370,0,1584,414,10860,0,0,0,0,0,0,31008,0,3312,4212,0,6248,0,0,0,5875,4884,223965,0,0,0,0,19355,0,8234,0,2632,0,0,0,0,44484,0,0,0,0,0,0,0,4788,0,0,0,103630,0,0,-2.444118,-3.138698,0.912176,3,10
6120,5796,910,0,11200,0,0,0,0,0,0,22355,0,4838,1534,0,0,0,0,0,5586,11016,0,0,0,0,0,29484,0,12800,0,680,0,0,0,0,0,0,0,0,0,0,0,0,7695,0,0,0,53430,0,0,-2.872594,-0.852964,0.912543,2,10
3306,10976,0,0,19039,5920,0,0,0,88,0,0,17884,4403,9936,0,4565,0,0,0,9129,0,8282,0,4366,2747,0,4587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,0,-14.544398,-6.237638,0.96969,15,42
4368,10980,0,0,17538,10595,0,0,0,154,0,0,29040,4758,9918,0,16555,0,0,0,11284,0,14910,0,4640,6726,0,5880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60192,0,-14.030753,-5.199944,0.963497,14,42
3348,9048,4,0,13332,9408,0,0,0,225,0,12834,22620,5109,7889,0,15378,0,0,0,10422,0,19465,0,3612,0,0,6437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74200,0,-13.573069,-3.395912,0.967966,13,42
3115,5371,153,0,5280,0,0,0,0,1475,0,1715,0,10738,1840,0,0,0,6031,0,31119,0,0,0,560,0,42572,16940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14196,0,0,0,0,0,0,0,-12.421177,3.808137,0.942488,12,42
1950,391,352,4,2914,0,0,272,0,0,0,1767,0,2016,1334,0,0,50673,450,0,0,0,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9734,-8.609613,13.531455,0.960991,16,42
1875,150,1178,64,2520,0,0,969,0,0,0,42,0,0,374,0,0,73872,700,0,0,0,0,1152,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3996,-8.72818,14.598415,0.948455,17,42
0,580,598,105,220,0,0,1178,0,0,0,0,0,0,1120,0,0,85137,297,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.800012,16.226457,0.937865,18,42
0,99,290,176,1804,0,0,575,0,0,0,11,0,0,520,0,0,100015,420,0,0,0,0,0,0,0,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.833964,17.348294,0.965276,19,42
0,56,174,266,1804,0,0,234,0,0,0,105,0,0,168,0,0,92720,10,0,0,0,0,0,0,0,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.863312,18.400646,0.965483,20,42
0,165,90,783,400,0,0,1500,0,0,0,0,0,0,380,0,0,0,378,0,0,0,0,27,0,0,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.694609,19.545153,0.965008,21,42
0,247,986,72,1617,0,0,6,0,0,0,154,0,0,144,0,0,0,360,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.487334,20.697443,0.949625,22,42
0,90,221,1023,1105,0,0,0,0,0,0,156,0,0,72,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.297537,21.837371,0.965977,23,42
0,6,416,1920,1330,0,0,0,0,0,0,25,0,0,99,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.13245,22.923175,0.951932,24,42
10,0,5508,4640,1311,0,0,0,0,0,0,192,0,0,36,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.940505,24.070637,0.965604,25,42
0,133,7425,7448,1380,0,0,0,0,0,0,171,0,0,192,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.847996,25.109387,0.954231,26,42
45,242,11036,6536,255,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,9570,0,88,0,0,0,0,0,76466,0,16046,0,0,0,0,0,0,0,0,-6.428963,26.2482,0.951674,27,42
24,308,23681,5504,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4522,0,9450,0,0,0,8640,0,26967,0,295,0,0,0,0,0,0,0,0,-0.432672,28.009413,0.969087,28,42
3456,1722,345,0,36480,13986,3200,0,0,2449,0,0,10207,0,9177,0,8550,3286,0,22750,6118,0,23936,0,6,0,0,7176,0,0,0,0,0,0,0,0,0,90870,0,0,0,0,0,0,26784,0,0,0,0,33824,0,-8.398507,-8.519194,0.956108,11,42
2726,9435,357,0,23220,26216,4550,0,0,3321,0,0,14952,0,6750,0,6665,2442,0,30688,5069,0,25839,0,1196,0,0,7636,0,0,0,0,0,0,0,0,0,50676,0,0,0,0,0,0,18306,0,0,0,0,12,0,-7.945611,-7.552928,0.959167,10,42
4200,8900,418,0,19968,17876,0,0,0,2730,0,0,10620,0,6862,0,5082,3503,0,27714,5576,0,32076,0,1380,0,0,9800,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15408,0,0,0,0,0,0,-7.243355,-6.885469,0.9684,9,42
3432,10380,234,117,16940,17871,0,0,0,1387,0,12054,9129,0,6345,0,6240,3393,0,0,3990,330,42126,0,2,0,0,10614,0,2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13804,0,0,0,0,0,0,-6.611878,-6.089705,0.96747,8,42
5130,6270,0,0,18778,28832,0,0,0,0,0,45602,5046,84,5320,0,11400,5900,0,0,9112,840,50184,0,2655,0,0,12214,0,4033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11718,0,0,0,56950,0,0,-5.777581,-5.533014,0.949021,7,42
5808,992,0,160,15318,0,0,0,0,780,0,28710,32,81,3968,0,7301,4560,0,0,5985,2363,67598,0,864,0,0,13520,0,3108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10266,0,0,0,178600,0,0,-4.814752,-5.050275,0.964489,6,42
4692,198,374,192,14204,0,0,0,0,1320,0,25200,0,36,2852,0,2808,72,0,0,4690,4788,93264,0,775,0,0,15540,0,2805,0,0,0,0,0,0,11880,0,0,0,0,0,0,0,9350,0,0,0,216562,0,0,-4.123479,-4.244189,0.964771,5,42
6210,2360,1798,156,15096,0,0,0,0,2144,0,40506,0,0,4320,0,8154,7,0,0,4154,7500,138150,0,180,0,0,19824,0,10860,0,1482,0,0,0,0,34320,0,0,0,0,0,0,0,9291,0,0,0,156232,0,0,-3.498153,-3.537059,0.958565,4,42
6579,4089,2800,345,12096,0,0,0,0,0,0,37320,0,3885,4255,0,7752,0,0,0,6615,7110,180923,0,0,0,0,22100,0,10752,0,3422,0,0,0,0,41140,0,0,0,0,0,0,0,6840,0,0,0,91698,0,0,-2.847764,-2.77488,0.965097,3,42
4556,5977,2046,0,10919,0,0,0,0,0,0,21210,0,4142,3885,0,754,84,0,0,5032,7544,0,0,0,0,0,25668,0,11800,0,3819,0,0,0,0,40248,0,0,0,0,0,0,0,5772,0,0,0,71765,0,0,-2.268265,-1.928536,0.966206,2,42
9238,0,0,0,0,0,0,0,0,0,0,50310,0,0,4223,0,0,901,0,0,5332,8960,0,0,0,0,0,0,0,15075,0,15549,0,0,0,0,30324,0,0,0,0,0,0,0,4752,0,0,0,46575,0,0,0.668089,-1.845455,0.960582,1,42
7560,0,0,0,5010,0,0,0,0,0,0,35123,0,0,3296,0,0,0,0,0,6708,9735,0,0,0,0,0,546,0,14980,0,7564,0,0,0,0,25728,0,0,0,0,0,0,0,6026,0,0,0,37044,0,0,-0.006428,-0.971838,0.959343,0,42
0,0,143,0,0,2002,0,0,25400,1896,112144,0,0,1580,161454,0,0,288,0,2860,0,0,2760,0,1944,3198,0,1914,0,0,0,0,0,27435,0,0,0,0,0,0,0,0,0,0,0,7791,0,17670,0,6956,0,-21.67897,-19.101161,0.974213,28,51
0,742,154,0,0,2475,0,0,31169,1920,145092,0,0,1500,199100,0,0,459,0,3584,0,0,4484,0,1863,3968,0,2581,0,0,0,0,0,29694,0,0,0,0,0,0,0,0,0,0,0,9075,0,29184,0,7897,0,-20.956281,-18.495228,0.963384,27,51
