Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,Camera_0010,Camera_0011,x_position,y_position,z_position,unit_distance_from_origin,unit_id
6302,0,0,3465,0,26529,0,0,0,0,0,0,-17.933987,8.806711,0.933254,19,91
10050,0,0,4032,0,33920,0,0,0,0,0,0,-17.767919,6.682349,0.930891,18,91
7755,0,0,3780,0,44820,0,0,0,0,0,0,-16.231857,7.654835,0.93235,17,91
4862,0,0,2968,0,41080,0,0,0,0,0,0,-15.166,7.66666,0.944875,16,91
3048,0,0,1692,0,0,0,0,0,0,0,36096,-12.414201,10.068406,0.926047,15,91
4356,0,0,1647,0,21804,0,0,0,0,0,0,-18.212439,11.948645,0.947816,21,97
5040,0,0,2772,0,27145,0,0,0,0,0,0,-17.896182,10.926183,0.936897,20,97
5371,0,0,2700,0,36936,0,0,0,0,0,0,-17.431082,9.758705,0.928336,19,97
5206,0,0,2678,0,44232,0,0,0,0,0,0,-16.871959,8.71796,0.9297,18,97
6762,0,0,3296,0,42090,0,0,0,0,0,0,-16.145598,7.929817,0.929279,17,97
5494,0,0,4056,0,35340,0,0,0,0,0,0,-15.119173,7.705585,0.92922,16,97
5304,0,0,2626,0,0,0,0,0,0,0,33462,-13.675405,8.276675,0.926954,15,97
5246,0,0,2968,0,0,0,0,0,0,0,6552,-13.488798,6.560701,0.934802,14,97
8281,0,0,3335,0,0,0,0,0,0,0,0,-13.453601,3.781816,0.930889,13,97
8950,0,0,3927,0,0,0,0,0,0,0,0,-12.692303,2.662361,0.942071,12,97
11966,0,0,3186,0,0,0,0,0,0,0,0,-11.921578,1.268991,0.938228,11,97
8624,0,0,2736,0,0,0,0,0,0,0,0,-10.563938,2.985497,0.944051,10,97
9858,0,0,3159,0,0,0,0,0,0,0,0,-9.80968,1.738708,0.938782,9,97
21608,0,4658,5365,0,0,0,0,0,0,0,0,-7.776655,-4.515565,0.939986,8,97
0,14404,1593,0,0,0,0,0,0,0,0,0,-14.350624,-16.448148,0.947816,21,340
0,30140,1827,0,0,0,0,0,0,0,0,0,-14.156631,-15.459791,0.942432,20,340
0,32016,2077,0,0,0,0,0,0,0,0,0,-14.11479,-14.150373,0.925054,19,340
0,0,1155,1710,0,0,0,0,0,0,0,0,-14.088083,-12.742749,0.934337,18,340
0,3029,1656,17208,0,0,0,0,0,0,0,0,-13.881197,-11.459101,0.949897,17,340
5076,0,2184,16796,0,0,0,0,0,0,0,0,-13.501136,-10.23923,0.939536,16,340
36480,0,0,12935,0,0,0,0,0,0,0,0,-13.157483,-9.086116,0.945626,15,340
47060,0,0,10602,0,0,0,0,0,0,0,0,-12.800185,-7.776837,0.940958,14,340
0,52360,0,33075,0,0,0,0,0,0,0,0,-17.101339,-13.869376,0.928403,22,340
0,59276,0,33370,0,0,0,0,0,0,0,0,-17.76619,-14.610171,0.928554,23,340
0,0,0,32830,0,0,0,0,0,0,0,0,-19.949611,-13.343715,0.943547,24,340
0,0,0,50337,0,0,0,0,0,0,0,0,-21.637343,-12.530976,0.933105,25,340
49764,0,0,8910,0,0,0,0,0,0,0,0,-12.782102,-5.687532,0.927648,13,340
28880,0,0,8162,0,0,0,0,0,0,0,0,-11.955474,-4.974073,0.930885,12,340
31096,0,0,3772,0,0,0,0,0,0,0,0,-11.209282,-4.253513,0.923636,11,340
12992,0,0,5453,0,0,0,0,0,0,0,0,-10.938213,-0.82937,0.936634,10,340
16929,0,0,4500,0,0,0,0,0,0,0,0,-9.983652,-0.151253,0.927499,9,340
9588,0,0,3808,0,0,0,0,0,0,0,0,-8.945311,0.901921,0.923143,8,340
12784,0,0,3335,0,0,0,0,0,0,0,0,-7.7997,1.552791,0.933843,7,340
13662,0,9920,4680,0,0,0,0,0,0,0,0,-6.949859,-0.126415,0.939875,6,340
14673,0,8296,3978,0,0,0,0,37518,0,0,0,-5.96734,0.192516,0.929489,5,340
0,10863,330,0,0,0,0,0,0,0,0,0,-12.48593,-22.568131,0.947716,25,346
0,19458,1392,0,0,0,0,0,0,0,0,0,-12.528068,-21.61402,0.905945,24,346
0,16492,0,0,0,0,0,0,0,0,0,0,-12.503004,-20.471907,0.937114,23,346
0,16428,0,0,0,0,0,0,0,0,0,0,-12.549228,-19.245202,0.935322,22,346
0,15640,777,0,0,0,0,0,0,0,0,0,-12.567821,-18.053704,0.933282,21,346
0,15833,820,0,20292,0,0,0,0,0,0,0,-12.168698,-17.112714,0.915563,20,346
0,3344,1564,0,56392,0,0,0,0,0,0,0,-11.056435,-16.635234,0.942259,19,346
0,11088,0,0,90404,0,0,0,0,0,0,0,-9.978938,-16.149499,0.937636,18,346
0,11387,0,0,52393,0,0,0,0,0,0,0,-8.914743,-15.568828,0.934353,17,346
0,8832,2280,0,32928,0,0,0,0,0,0,0,-7.970604,-14.973934,0.941852,16,346
0,13392,0,0,66720,0,0,0,0,0,0,0,-7.924084,-13.851559,0.940988,15,346
0,14931,1525,0,84231,0,0,0,0,0,0,0,-8.008767,-12.655757,0.935684,14,346
0,11623,2079,0,0,0,0,0,0,0,0,0,-8.095008,-11.392987,0.942931,13,346
1107,1640,2354,0,0,0,0,0,0,0,0,0,-8.101846,-10.143971,0.933274,12,346
0,0,2607,0,0,0,0,0,0,0,0,0,-7.145555,-9.619622,0.923194,11,346
0,0,2628,0,0,0,0,0,0,0,0,0,-6.237927,-8.46715,0.917988,10,346
0,0,2183,0,0,0,0,0,0,0,0,0,-5.925246,-7.971971,0.933809,9,346
0,0,1863,0,0,0,0,0,0,0,0,0,-5.275975,-6.645023,0.931487,8,346
0,0,3584,0,0,0,0,0,0,0,0,0,-4.936939,-6.288038,0.926961,7,346
0,0,3596,0,0,0,0,0,0,0,0,0,-1.221164,-6.8822,0.927404,6,346
0,0,5676,0,0,0,0,0,2106,0,0,0,-1.44263,-5.819185,0.929058,5,346
0,0,5822,2952,0,0,0,0,22066,0,0,0,-2.728032,-4.180893,0.939557,4,346
18240,0,6026,4998,0,0,0,0,41280,0,0,0,-3.738955,-1.40691,0.917387,3,346
14328,0,9790,4773,0,0,0,0,29830,0,0,0,-2.905102,0.700943,0.928503,2,346
0,0,0,4712,0,0,0,0,0,0,0,0,-22.596301,4.776964,0.903908,23,281
0,0,0,4294,0,74905,0,0,0,0,0,0,-22.313816,5.561279,0.869751,22,281
5720,0,0,3536,0,15123,0,0,0,0,0,0,-22.331331,8.815457,0.891998,24,281
6432,0,0,4515,0,39215,0,0,0,0,0,0,-20.416424,8.02175,0.884544,21,281
6987,0,0,3604,0,43616,0,0,0,0,0,0,-19.583228,7.526876,0.886991,20,281
3360,0,0,1840,0,11470,0,0,0,0,0,0,-18.33052,17.03187,0.891631,25,281
5324,0,0,1674,0,33812,0,0,0,0,0,0,-17.028719,10.428533,0.891352,19,281
5109,0,0,2673,0,47580,0,0,0,0,0,0,-16.884908,8.668012,0.883452,18,281
4556,0,0,2121,0,35316,0,0,0,0,0,0,-16.187373,7.862952,0.893905,17,281
4455,0,0,2500,0,38383,0,0,0,0,0,0,-15.118425,7.773356,0.894697,16,281
4674,0,0,0,0,0,0,0,0,0,0,50127,-12.642745,9.791956,0.877693,15,281
4826,0,0,2325,0,0,0,0,0,0,0,34299,-12.03297,8.952792,0.899371,14,281
6419,0,0,4092,0,0,0,0,0,0,0,36777,-11.476958,8.010985,0.881722,13,281
4692,0,0,2304,0,0,0,0,0,0,0,26304,-10.836997,7.17348,0.893609,12,281
6435,0,0,2522,0,0,0,0,0,0,0,28638,-10.137322,6.392498,0.893875,11,281
15387,0,0,5207,0,0,0,0,0,0,0,0,-10.868446,-1.691509,0.891251,10,281
14688,0,0,2204,0,0,0,0,0,0,0,0,-9.893597,-1.134966,0.891336,9,281
16614,0,8352,6223,0,0,0,0,0,0,0,0,-8.731317,-2.168974,0.890463,8,281
0,7644,0,0,39303,0,0,0,0,0,0,0,-8.896414,-16.229067,0.902471,18,251
0,9169,2772,0,39483,0,0,0,0,0,0,0,-8.490804,-17.012893,0.879199,19,251
0,7084,1782,0,29391,0,0,0,0,0,0,0,-7.672995,-18.485804,0.898106,20,251
0,6854,1254,0,24479,0,0,0,0,0,0,0,-6.965386,-19.83207,0.896686,21,251
0,0,2075,0,28644,0,0,0,0,0,0,0,-3.905739,-17.569457,0.878759,17,251
0,5494,2352,0,16240,0,0,0,0,0,0,0,-3.238969,-16.681281,0.882351,16,251
0,6550,2376,0,30492,0,0,0,0,0,0,0,-3.031499,-15.699645,0.869008,15,251
0,4554,2464,0,18865,0,0,0,0,0,0,0,-2.957391,-14.673552,0.894844,14,251
0,5520,2048,0,17319,0,0,0,0,0,0,0,-2.661562,-13.69566,0.894339,13,251
0,4690,2697,0,18544,0,0,0,0,0,0,0,-1.978851,-12.837982,0.8877,12,251
0,0,1568,0,0,0,0,0,0,0,0,0,-7.143467,-9.556016,0.874644,11,251
11750,0,2975,0,0,0,0,0,0,0,0,0,-6.915122,-8.533538,0.889565,10,251
0,0,2920,0,0,0,0,0,0,0,0,0,-6.081575,-7.914618,0.888354,9,251
7228,0,0,3367,0,0,0,0,17802,0,0,54780,-6.477152,6.215219,0.869862,8,251
8265,0,0,3196,0,0,0,0,18576,0,0,0,-5.75902,5.504001,0.891617,7,251
6300,0,0,2125,0,0,0,0,19092,0,0,0,-5.245706,4.62846,0.890099,6,251
8640,0,12322,3298,0,0,0,0,21538,0,0,0,-4.805122,3.570788,0.878177,5,251
10824,0,0,2574,0,0,0,0,23958,0,0,0,-4.121752,2.804025,0.887054,4,251
850,0,0,868,0,3960,0,43569,0,0,0,0,-18.76148,29.48943,0.903908,34,96
1000,0,0,0,0,3780,0,40375,0,0,0,0,-18.81723,29.518841,0.881835,35,96
629,0,0,1656,0,1856,0,19166,0,0,0,0,-22.6105,25.34344,0.894911,33,96
629,0,0,1633,0,1680,0,22428,0,0,0,0,-22.388462,24.238753,0.892913,32,96
0,0,0,1800,0,1624,0,17009,0,0,0,0,-22.089569,23.117832,0.887404,31,96
0,0,0,1850,0,1920,0,30276,0,0,0,0,-21.77659,22.03372,0.888444,30,96
1625,0,0,1088,0,5635,0,49956,0,0,0,0,-18.575079,23.548831,0.879707,29,96
1638,0,0,1080,0,6400,0,0,0,0,0,0,-18.294288,22.418628,0.895865,28,96
1534,0,0,1512,0,7248,0,0,0,0,0,0,-18.059813,21.359614,0.887965,27,96
1265,0,0,1365,0,8372,0,0,0,0,0,0,-17.77796,20.309282,0.89588,26,96
1566,0,0,2052,0,9464,0,0,0,0,0,0,-17.47422,19.242284,0.893645,25,96
0,0,0,0,0,0,0,20400,0,0,0,0,-23.060915,27.671958,0.897802,36,96
0,0,0,1012,0,0,0,17009,0,0,0,0,-24.397282,27.83805,0.897209,37,96
3135,0,0,1258,0,11830,0,0,0,0,0,0,-17.634367,17.715756,0.89777,24,96
7150,0,0,2304,0,29536,0,0,0,0,0,0,-22.453492,8.462457,0.889951,23,96
5586,0,0,4025,0,41625,0,0,0,0,0,0,-22.009718,6.620107,0.892395,22,96
1456,0,0,4998,0,36992,0,0,0,0,0,0,-21.44133,4.815029,0.879004,21,96
0,0,0,5888,0,0,0,0,0,0,0,0,-20.824001,2.681466,0.886483,20,96
0,0,0,6688,0,0,0,0,0,0,0,0,-19.896597,-1.563928,0.897028,19,96
0,0,0,8586,0,0,0,0,0,0,0,0,-18.581702,-3.883666,0.895973,18,96
0,0,0,6045,0,0,0,0,0,0,0,0,-17.696399,-3.0733,0.886862,17,96
21931,0,0,6302,0,0,0,0,0,0,0,0,-16.791958,-2.458048,0.893883,16,96
0,0,2697,0,6972,0,0,0,0,1975,0,0,4.161417,-14.434479,0.903908,15,32
0,1344,2117,0,6435,0,0,0,0,2133,0,0,4.154792,-14.411016,0.895895,14,32
0,3478,3072,0,10320,0,0,0,0,2430,0,0,3.649242,-13.479118,0.892069,13,32
0,1806,2871,0,8874,0,0,0,0,2460,0,0,3.391351,-12.50649,0.897617,12,32
0,0,3366,0,20535,0,0,0,0,2436,0,0,3.201162,-11.558232,0.884392,11,32
0,1624,3360,0,0,0,0,0,0,2784,0,0,2.960322,-10.588194,0.895041,10,32
0,4560,2060,0,0,0,0,0,0,0,0,0,3.031331,-9.511208,0.878896,9,32
0,1380,3910,0,0,0,0,0,0,1300,0,0,3.553127,-8.221456,0.897048,8,32
0,0,4477,0,0,0,0,0,0,1944,0,0,3.965768,-6.926536,0.89236,7,32
0,0,4572,0,0,0,0,0,0,0,0,0,4.563142,-5.304787,0.894216,6,32
0,0,3537,0,0,0,0,0,0,1300,0,0,3.334352,-4.928623,0.897263,5,32
0,0,5494,0,0,0,0,0,6075,4032,0,0,3.094568,-3.908861,0.872895,4,32
0,0,6106,0,0,0,0,0,33598,0,0,0,2.814838,-2.78295,0.882621,3,32
0,0,9360,0,0,0,0,0,49389,4100,0,0,1.923868,-2.268331,0.886372,2,32
0,0,7650,2784,0,0,0,0,20412,0,0,0,1.846134,0.604323,0.889019,1,32
0,0,8364,3700,0,0,0,0,27666,0,0,0,0.939924,0.324182,0.888584,0,32
0,0,0,11590,0,0,0,0,0,0,0,0,-20.049943,-6.11315,0.886296,20,277
0,0,0,11718,0,0,0,0,0,0,0,0,-20.073705,-6.168367,0.873042,21,277
0,0,0,13662,0,0,0,0,0,0,0,0,-20.754972,-7.310397,0.870227,22,277
0,0,0,16571,0,0,0,0,0,0,0,0,-21.39302,-8.513628,0.875759,23,277
0,0,0,19908,0,0,0,0,0,0,0,0,-22.012023,-9.643221,0.888608,24,277
0,0,0,15368,0,0,0,0,0,0,0,0,-23.807428,-7.631705,0.884319,25,277
0,19683,1500,0,0,0,0,0,0,0,0,0,-15.141516,-21.144718,0.881058,26,277
0,46252,595,0,0,0,0,0,0,0,0,0,-19.017312,-19.209928,0.887046,27,277
0,158356,0,83832,0,0,0,0,0,0,0,0,-22.083597,-17.245936,0.888965,28,277
0,26368,0,0,0,0,0,0,0,0,0,0,-21.457496,-19.515647,0.881253,29,277
0,0,0,9412,0,0,0,0,0,0,0,0,-19.072384,-5.807566,0.891953,19,277
0,0,0,6825,0,0,0,0,0,0,0,0,-18.203906,-5.413646,0.885025,18,277
0,0,0,9519,0,0,0,0,0,0,0,0,-17.260824,-5.086317,0.877681,17,277
16058,0,0,5054,0,0,0,0,0,0,0,0,-13.811679,-1.22086,0.895923,13,269
13230,0,0,5760,0,0,0,0,0,0,0,0,-14.013359,-0.531514,0.87584,14,269
10168,0,0,4256,0,0,0,0,0,0,0,0,-14.621314,3.414137,0.875485,15,269
13464,0,0,5125,0,0,0,0,0,0,0,0,-15.958258,1.317537,0.88277,16,269
12416,0,0,4620,0,0,0,0,0,0,0,0,-16.99219,0.548359,0.892267,17,269
0,0,0,8372,0,0,0,0,0,0,0,0,-17.545306,-4.028725,0.864648,18,269
36312,0,0,0,0,0,0,0,0,0,0,0,-8.930275,-9.405182,0.885811,12,269
0,11016,3360,0,0,0,0,0,0,0,0,0,-5.483693,-10.65985,0.889222,11,269
0,8000,3604,0,0,0,0,0,0,0,0,0,-5.056979,-9.718985,0.883483,10,269
0,3952,2184,0,13640,0,0,0,0,0,0,0,2.022951,-18.896167,0.861817,19,269
0,2916,1817,0,6966,0,0,0,0,0,0,0,1.403124,-20.001824,0.891102,20,269
0,2860,1771,0,6600,0,0,0,0,0,0,0,0.448072,-21.003315,0.884601,21,269
0,3696,1554,0,7872,0,0,0,0,0,0,0,-0.218037,-22.034952,0.883001,22,269
5808,0,25482,1932,0,0,0,0,9405,7884,0,0,-0.220721,7.441515,0.897307,7,26
7375,0,23290,1501,0,0,0,0,8154,0,0,0,2.668095,7.55851,0.877553,8,26
7688,0,36533,2765,0,0,0,0,9145,6493,0,0,0.902577,8.985803,0.874867,9,26
6063,0,0,2871,0,0,0,0,13020,0,0,31828,-6.226794,7.848741,0.876628,10,26
4864,0,0,2112,0,0,0,0,11100,0,0,27824,-7.144489,8.372181,0.88299,11,26
4961,0,0,2125,0,0,0,0,2288,0,0,21918,-7.607381,9.301418,0.87742,12,26
4173,0,0,1596,0,0,0,0,6253,0,0,19032,-7.590322,10.558776,0.881251,13,26
3876,0,0,1558,0,0,0,0,8109,0,0,17812,-7.593739,11.809856,0.887353,14,26
3888,0,0,640,0,0,0,0,6960,0,0,11913,-7.583682,12.971111,0.892543,15,26
3399,0,0,1368,0,0,0,0,7840,0,0,10521,-7.528283,14.157565,0.885967,16,26
2626,0,0,1350,0,0,0,0,7344,0,0,9420,-7.417372,15.326384,0.885617,17,26
2880,0,0,915,0,0,0,0,6174,0,0,7650,-7.439183,16.438629,0.885917,18,26
2914,0,0,969,0,0,0,0,5952,0,0,7904,-7.71588,17.427485,0.882674,19,26
2366,0,0,713,0,0,0,0,5236,0,0,0,-8.046773,18.32514,0.887134,20,26
2225,0,0,448,0,0,0,0,5220,0,0,0,-8.033246,19.453213,0.887839,21,26
2125,0,0,0,0,0,0,0,4070,0,0,0,-7.797643,20.622134,0.891061,22,26
1909,0,0,0,0,0,0,0,2184,0,0,0,-7.753002,21.681456,0.880974,23,26
1738,0,0,0,0,0,0,0,3700,0,0,0,-7.594584,22.795599,0.887094,24,26
1560,0,0,0,0,0,0,0,2574,0,0,203,-7.325589,23.960922,0.892074,25,26
1533,0,0,0,0,0,0,0,1316,0,0,252,-6.945978,25.071762,0.874808,26,26
1254,0,0,0,0,0,33269,0,594,0,8536,0,-5.165919,26.515274,0.891071,27,26
0,0,0,0,0,0,14151,0,0,0,16116,0,0.456228,28.000019,0.889437,28,26
0,8928,0,0,0,0,0,0,0,0,0,0,-7.471096,-10.547056,0.903666,12,344
0,14560,2628,0,0,0,0,0,0,0,0,0,-7.428589,-10.684513,0.879681,13,344
0,5928,2813,0,25315,0,0,0,0,0,0,0,-4.854081,-13.133562,0.893097,14,344
0,6345,1809,0,17182,0,0,0,0,0,0,0,-3.646016,-14.55305,0.895292,15,344
0,5069,2523,0,17466,0,0,0,0,0,0,0,-3.417953,-15.649082,0.888843,16,344
0,4420,950,0,12711,0,0,0,0,0,0,0,-2.623422,-16.834164,0.897284,17,344
0,2262,0,0,19404,0,0,0,0,0,0,0,-3.564704,-17.644981,0.868179,18,344
0,5880,1400,0,17286,0,0,0,0,0,0,0,-5.526465,-18.188138,0.895977,19,344
0,6253,1092,0,36512,0,0,0,0,0,0,0,-8.368623,-18.208632,0.891988,20,344
0,10458,2000,0,33072,0,0,0,0,0,0,0,-8.224357,-19.340657,0.894392,21,344
0,5920,1386,0,22960,0,0,0,0,0,0,0,-8.130289,-20.494297,0.892561,22,344
34102,0,0,7450,0,0,0,0,0,0,0,0,-10.819236,-5.135728,0.887739,11,344
24621,0,1248,5616,0,0,0,0,0,0,0,0,-9.786519,-4.961325,0.894046,10,344
40200,0,7688,7728,0,0,0,0,0,0,0,0,-8.729097,-4.862319,0.869667,9,344
10730,0,0,3955,0,0,0,0,0,0,0,0,-8.94723,0.520154,0.894581,8,344
21690,0,5461,5632,0,0,0,0,0,0,0,0,-7.451437,-2.859513,0.897352,7,344
16500,0,5125,4864,0,0,0,0,0,0,0,0,-5.860435,-3.778123,0.895041,6,344
0,0,0,7680,0,0,0,0,0,0,0,0,-23.210465,-1.00257,0.903054,23,284
0,0,0,11194,0,0,0,0,0,0,0,0,-23.503776,-4.85975,0.891492,24,284
0,0,0,27621,0,0,0,0,0,0,0,0,-22.207535,-11.575047,0.89094,25,284
0,0,0,31188,0,0,0,0,0,0,0,0,-22.918119,-12.279804,0.893893,26,284
0,0,0,40768,0,0,0,0,0,0,0,0,-23.717917,-12.962283,0.898073,27,284
0,0,0,68000,0,0,0,0,0,0,0,0,-24.483606,-13.60861,0.887185,28,284
0,137602,0,70224,0,0,0,0,0,0,0,0,-23.382677,-17.177445,0.887681,29,284
0,0,0,77586,0,0,0,0,0,0,0,0,-24.569314,-17.310105,0.886541,30,284
0,27027,1188,0,0,0,0,0,0,0,0,0,-15.222181,-17.164099,0.887867,22,284
0,22268,0,0,0,0,0,0,0,0,0,0,-15.44374,-15.618443,0.889848,21,284
0,19788,1197,0,0,0,0,0,0,0,0,0,-15.178041,-14.480368,0.886515,20,284
0,32526,759,0,0,0,0,0,0,0,0,0,-14.566149,-13.702591,0.877675,19,284
0,12744,928,5025,0,0,0,0,0,0,0,0,-14.142701,-12.680448,0.897127,18,284
0,16564,0,0,46150,0,0,0,0,0,0,0,-10.462897,-14.638768,0.876953,17,284
0,12935,2349,0,44368,0,0,0,0,0,0,0,-9.887977,-13.777156,0.896134,16,284
0,9828,0,0,53248,0,0,0,0,0,0,0,-8.163365,-13.754739,0.899985,15,284
0,7682,2470,0,35182,0,0,0,0,0,0,0,-6.831815,-13.321552,0.895027,14,284
0,8855,0,0,41846,0,0,0,0,0,0,0,-5.790445,-12.739657,0.878094,13,284
0,6468,2538,0,24682,0,0,0,0,0,0,0,-4.132323,-12.324981,0.889293,12,284
0,7520,2575,0,0,0,0,0,0,0,0,0,-6.036848,-10.361,0.893074,11,284
0,8058,4264,0,0,0,0,0,0,0,0,0,-4.384576,-10.069666,0.887855,10,284
29355,0,3500,6235,0,0,0,0,0,0,0,0,-8.089653,-5.870543,0.894157,9,284
0,102225,0,50064,0,0,0,0,0,0,0,0,-21.880191,-15.306934,0.903054,26,288
0,205227,0,64872,0,0,0,0,0,0,0,0,-21.958583,-15.727872,0.885242,27,288
0,206787,0,102000,0,0,0,0,0,0,0,0,-22.321795,-16.931971,0.875262,28,288
0,22086,0,0,0,0,0,0,0,0,0,0,-21.32294,-19.66387,0.876582,29,288
0,185614,0,44581,0,0,0,0,0,0,0,0,-21.316219,-14.879493,0.894714,25,288
0,141382,0,35900,0,0,0,0,0,0,0,0,-20.814641,-13.759516,0.891299,24,288
0,0,0,26840,0,0,0,0,0,0,0,0,-20.3459,-12.626239,0.896317,23,288
0,0,0,22437,0,0,0,0,0,0,0,0,-19.845263,-11.588714,0.884786,22,288
0,0,0,17640,0,0,0,0,0,0,0,0,-19.182946,-10.74908,0.881175,21,288
0,0,0,19188,0,0,0,0,0,0,0,0,-18.192308,-10.469846,0.891012,20,288
0,0,0,12485,0,0,0,0,0,0,0,0,-17.161999,-10.158034,0.896435,19,288
0,0,0,18490,0,0,0,0,0,0,0,0,-16.082035,-10.096404,0.877799,18,288
0,0,0,15330,0,0,0,0,0,0,0,0,-15.04478,-9.851083,0.891973,17,288
20350,0,0,11210,0,0,0,0,0,0,0,0,-14.180359,-9.295876,0.888503,16,288
47250,0,0,9381,0,0,0,0,0,0,0,0,-14.325125,-7.091726,0.893775,15,288
37960,0,0,13741,0,0,0,0,0,0,0,0,-14.12285,-5.040487,0.858107,14,288
37368,0,0,8639,0,0,0,0,0,0,0,0,-12.475706,-6.339204,0.889805,13,288
47813,0,4160,12225,0,0,0,0,0,0,0,0,-10.488107,-7.673549,0.873138,12,288
30378,0,3161,0,0,0,0,0,0,0,0,0,-7.939745,-8.9978,0.893678,11,288
7350,0,0,4704,0,0,0,0,0,0,0,20757,-9.659422,5.234856,0.880393,10,288
0,0,0,2323,0,0,0,0,0,0,0,0,-8.944725,4.450282,0.899112,9,288
10140,0,0,3162,0,0,0,0,0,0,0,0,-8.174144,3.746379,0.869804,8,288
5868,0,0,2678,0,0,0,0,0,0,0,0,-7.2568,3.270074,0.895399,7,288
7014,0,0,2163,0,0,0,0,17355,0,0,0,-6.303515,2.922935,0.892386,6,288
12956,0,0,3800,0,0,0,0,39216,0,0,0,-5.273592,2.846354,0.881102,5,288
8802,0,5152,3100,0,0,0,0,14210,0,0,0,-4.171439,2.742848,0.892853,4,288
10260,0,10207,3500,0,0,0,0,20382,0,0,0,-3.299642,2.234552,0.882051,3,288
8996,0,8272,3468,0,0,0,0,19462,0,0,0,-2.60729,1.348524,0.891245,2,288
0,0,8183,0,0,0,0,0,35625,0,0,0,-1.925317,0.461194,0.883656,1,288
0,0,9577,0,0,0,0,0,40004,1932,0,0,-0.831441,-0.537505,0.884598,0,288
0,0,0,11690,0,0,0,0,0,0,0,0,-19.728933,-12.19558,0.893767,23,262
0,0,0,13064,0,0,0,0,0,0,0,0,-19.533528,-12.065916,0.884748,22,262
0,0,0,25110,0,0,0,0,0,0,0,0,-18.68074,-11.610748,0.874616,21,262
0,0,0,17812,0,0,0,0,0,0,0,0,-17.86726,-10.921384,0.897587,20,262
0,0,0,15246,0,0,0,0,0,0,0,0,-17.16244,-10.204701,0.891915,19,262
0,0,0,12567,0,0,0,0,0,0,0,0,-16.387102,-9.542671,0.886212,18,262
0,7878,1518,0,0,0,0,0,0,0,0,0,-11.652115,-19.871691,0.903054,23,343
0,8712,1690,0,0,0,0,0,0,0,0,0,-11.745954,-19.774464,0.881052,22,343
0,14912,1449,0,0,0,0,0,0,0,0,0,-13.460889,-17.390933,0.886609,21,343
0,29028,2112,0,0,0,0,0,0,0,0,0,-13.86465,-15.756148,0.874998,20,343
6615,0,4368,2325,0,0,0,0,5369,0,0,0,-3.046376,5.16116,0.890836,5,201
7448,0,8532,0,0,0,0,0,11556,0,0,0,-2.398737,4.346322,0.897168,4,201
7097,0,10353,0,0,0,0,0,14336,0,0,0,-1.749125,3.58832,0.891915,3,201
8851,0,10716,3854,0,0,0,0,20737,3990,0,0,-1.200667,2.733401,0.89136,2,201
10148,0,8688,3168,0,0,0,0,14278,5805,0,0,-0.669353,1.866633,0.895783,1,201
7176,0,0,2848,0,0,0,0,15471,0,0,0,-2.384653,5.518427,0.881778,6,201
4725,0,16817,1932,0,0,0,0,7958,6380,0,0,0.706845,6.982753,0.900308,7,201
0,0,8004,3535,0,0,0,0,19635,5456,0,0,-0.262007,0.948429,0.895074,0,201
19344,0,0,4935,0,0,0,0,0,0,0,0,-5.432314,-5.887763,0.88878,8,201
28475,0,2964,936,0,0,0,0,0,0,0,0,-6.07233,-6.724937,0.898711,9,201
0,4366,2268,0,0,0,0,0,0,2403,0,0,2.412672,-9.705538,0.897817,10,201
0,2912,2940,0,0,0,0,0,0,1932,0,0,3.230839,-10.529202,0.892567,11,201
0,5550,3090,0,15921,0,0,0,0,2187,0,0,3.61776,-11.488656,0.890211,12,201
0,3296,1872,0,11970,0,0,0,0,2106,0,0,3.886105,-12.430012,0.897804,13,201
0,1886,1675,0,6929,0,0,0,0,2133,0,0,4.118814,-13.441565,0.895067,14,201
0,5150,1708,0,13524,0,0,0,0,1728,0,0,4.463005,-14.325008,0.879718,15,201
0,0,3783,0,0,0,0,0,8897,2883,0,0,3.406547,-3.605719,0.903054,4,25
0,0,6075,0,0,0,0,0,44950,920,0,0,2.92228,-2.6802,0.890695,3,25
0,0,6080,0,0,0,0,0,34281,2697,0,0,2.582434,-1.480302,0.892626,2,25
0,0,12040,2640,0,0,0,0,11058,4600,0,0,2.985039,4.012409,0.88339,5,25
0,0,13224,2408,0,0,0,0,9540,3072,0,0,3.333289,4.996141,0.895732,6,25
0,0,16472,2187,0,0,0,0,9747,2444,0,0,3.923188,5.831082,0.876737,7,25
6550,0,24030,3159,0,0,0,0,10304,2752,0,0,3.022009,7.419811,0.879314,8,25
5856,0,11842,2212,0,0,0,0,7650,4680,0,0,1.844388,8.821871,0.894454,9,25
0,0,8418,2688,0,0,0,0,15015,5124,0,0,0.971642,1.695793,0.886951,1,25
0,0,8721,3500,0,0,0,0,19800,5336,0,0,0.505426,0.862201,0.880381,0,25
29640,0,6500,8640,0,0,0,0,0,0,0,0,-9.239217,-3.829213,0.884283,10,25
14874,0,0,5160,0,0,0,0,0,0,0,0,-10.844129,-1.935484,0.895175,11,25
7800,0,0,2912,0,0,0,0,0,0,0,1826,-11.115325,4.632516,0.893323,12,25
6716,0,0,4182,0,0,0,0,0,0,0,5460,-11.846089,5.432192,0.895305,13,25
6512,0,0,3224,0,0,0,0,0,0,0,0,-12.972689,5.278297,0.893994,14,25
