Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,x_position,y_position,z_position,unit_distance_from_origin,unit_id
2760,0,9760,2970,0,0,0,0,0,0,-2.724221,-6.406597,0.914069,6,391
2755,0,14820,6342,0,0,0,0,0,0,-2.192393,-5.581726,0.902899,5,391
2592,0,1736,6380,0,0,0,0,0,0,-1.47983,-4.774051,0.9253,4,391
2640,0,0,7392,0,0,0,0,0,0,-1.533535,-3.67808,0.913917,3,391
3990,0,0,5670,0,0,0,0,0,0,-2.28384,-1.893712,0.919129,2,391
0,0,0,3914,0,0,0,0,0,0,-6.463116,6.281497,0.912665,9,391
0,0,0,3230,0,0,0,0,0,0,-6.692251,7.530741,0.91607,10,391
3311,0,0,4074,0,0,0,0,0,0,-7.099803,8.403545,0.914162,11,391
0,0,0,2444,0,0,0,0,0,10800,-7.670518,9.298162,0.923968,12,391
3096,0,0,2886,0,0,0,0,0,17464,-11.927498,5.174354,0.922958,13,391
0,0,0,4407,0,0,0,0,0,23232,-13.093993,4.977125,0.91362,14,391
510,0,0,3480,0,0,0,0,0,18426,-14.265026,4.688051,0.926229,15,391
0,0,0,0,0,0,0,0,0,22172,-15.406138,4.324509,0.919753,16,391
0,0,0,6785,0,0,0,0,0,33981,-16.397371,4.505885,0.89523,17,391
60,0,0,3248,0,0,0,0,0,12338,-17.265522,5.096158,0.920883,18,391
0,0,0,4515,0,0,0,0,0,16235,-18.028951,6.02157,0.906662,19,391
0,0,0,4368,0,0,0,0,0,10011,-18.92226,6.478721,0.923981,20,391
0,0,0,3074,0,0,0,0,0,13992,-19.864091,6.815698,0.921782,21,391
2205,0,0,7632,0,0,0,0,0,47894,-16.087426,-0.55994,0.919469,16,19
2464,0,0,9075,0,0,0,0,0,0,-16.718251,-3.20513,0.90951,17,19
3531,0,0,7473,0,0,0,0,0,47120,-15.981457,-0.531927,0.910353,15,19
2448,0,0,6762,0,0,0,0,0,38807,-14.917902,-1.285861,0.919937,14,19
3952,0,0,6384,0,0,0,0,0,0,-13.781631,-2.342375,0.918398,13,19
0,0,0,5016,0,0,0,0,0,0,-12.623015,-3.026701,0.923093,12,19
1904,0,0,10492,0,0,0,0,0,0,-10.459157,-5.878368,0.904214,11,19
2006,0,0,8003,0,0,0,0,0,0,-10.466656,-3.308598,0.926185,10,19
0,0,28119,0,0,0,0,0,0,0,-8.527614,-15.85674,0.917643,18,19
1775,0,19035,0,0,0,0,0,0,0,-6.935066,-17.714468,0.920273,19,19
1704,10123,23040,0,0,0,0,0,0,0,-7.317144,-18.715595,0.924114,20,19
1449,12210,21303,0,0,0,0,0,0,0,-7.552119,-19.656409,0.92825,21,19
1474,7020,13671,0,0,0,0,0,0,0,-7.857297,-20.579457,0.917468,22,19
1474,5376,0,0,0,0,0,0,0,0,-8.206464,-21.538893,0.92455,23,19
0,0,0,10675,0,0,0,0,0,0,-17.165901,-4.514193,0.918952,17,346
2340,0,0,8996,0,0,0,0,0,0,-17.493735,-4.367274,0.903014,18,346
0,0,0,11550,0,0,0,0,0,2482,-18.722997,-3.250679,0.913905,19,346
0,0,0,8904,0,0,0,0,0,43734,-19.947276,-1.689922,0.921541,20,346
0,0,0,8470,0,0,0,0,0,33264,-21.021552,-0.724495,0.914288,21,346
0,0,0,9728,0,0,0,0,0,1584,-22.00301,-0.28352,0.91426,22,346
0,0,0,7800,0,0,0,0,0,0,-23.019455,0.402403,0.9288,23,346
0,0,0,9936,0,0,0,0,0,0,-23.99176,1.062186,0.91957,24,346
0,0,0,5043,0,0,0,0,0,0,-24.956328,1.675388,0.927572,25,346
0,0,0,2424,0,0,0,0,0,6232,-23.290628,11.575177,0.909257,26,346
0,0,0,2664,0,0,0,0,0,8085,-23.233566,13.762708,0.915195,27,346
0,0,0,2800,0,0,0,0,0,6615,-23.360201,15.468417,0.92397,28,346
0,0,0,2604,0,0,0,0,0,5125,-23.247789,17.338092,0.919147,29,346
0,0,0,2656,0,0,0,0,0,4515,-23.039998,19.251868,0.923992,30,346
0,0,0,2387,3402,0,0,0,25415,2964,-22.760034,21.056495,0.902322,31,346
0,0,0,3116,0,0,0,0,14718,5459,-23.726989,21.487374,0.896219,32,346
0,0,0,1960,2574,0,0,0,15744,1326,-21.889494,24.698532,0.924918,33,346
0,0,0,3160,0,0,0,0,0,0,-8.437283,0.530288,0.933611,8,338
0,0,0,5535,0,0,0,0,0,0,-7.918279,0.953686,0.919617,7,338
0,0,0,4720,0,0,0,0,0,0,-6.719122,1.883406,0.920878,6,338
5166,0,0,3074,0,0,0,0,0,0,-4.795717,3.570508,0.914198,5,338
5875,0,0,5076,0,0,0,0,0,0,-3.752625,3.266206,0.917704,4,338
0,0,0,3333,0,0,0,0,0,0,-6.232376,6.517579,0.923679,9,338
0,0,0,3267,0,0,0,0,0,0,-6.590618,7.523905,0.917864,10,338
4104,0,0,6210,0,0,0,0,0,0,-10.992531,-0.412673,0.929734,11,338
3016,0,0,6800,0,0,0,0,0,0,-11.840179,-2.057784,0.916827,12,338
1596,0,0,8525,0,0,0,0,0,0,-12.639465,-3.226594,0.915735,13,338
3332,0,0,7644,0,0,0,0,0,0,-13.417698,-4.089179,0.9279,14,338
3312,0,0,10431,0,0,0,0,0,0,-14.139553,-5.016655,0.905131,15,338
2666,0,0,10317,0,0,0,0,0,0,-14.873704,-5.937357,0.927423,16,338
2054,0,0,10335,0,0,0,0,0,0,-15.64424,-6.767556,0.924424,17,338
2175,0,0,4960,0,0,0,0,0,0,-16.835193,-6.408009,0.921046,18,338
0,0,0,18718,0,0,0,0,0,0,-18.009228,-6.126505,0.914555,19,338
0,0,0,8775,0,0,0,0,0,0,-19.172725,-5.846183,0.928096,20,338
0,0,0,12797,0,0,0,0,0,0,-20.240857,-5.603058,0.923654,21,338
0,0,0,23845,0,0,0,0,0,0,-20.040975,-9.10044,0.918177,22,338
0,0,0,36890,0,0,0,0,0,0,-19.62161,-12.00653,0.921005,23,338
0,0,0,49096,0,0,52258,0,0,0,-19.698038,-13.720335,0.923654,24,338
0,84788,0,53040,0,0,41730,0,0,0,-19.618283,-15.507286,0.913257,25,338
0,25584,0,0,0,0,16832,0,0,0,-17.561603,-19.206419,0.923576,26,338
0,0,0,1102,2736,0,0,0,8772,2492,-25.702752,29.136885,0.976369,38,17
0,0,0,1610,3955,0,0,0,12772,0,-25.026399,28.546564,0.962717,37,17
0,0,0,2240,4640,0,0,0,15257,864,-24.297068,27.90203,0.952981,36,17
0,0,0,1562,4760,0,0,0,12815,0,-23.455517,27.252056,0.959949,35,17
0,0,0,1872,3146,0,0,0,15488,936,-22.858649,26.482292,0.963229,34,17
0,0,0,1620,2542,0,0,0,22876,0,-21.889473,26.013206,0.943312,33,17
0,0,0,0,3741,0,0,0,19044,0,-21.295672,25.202301,0.96942,32,17
0,0,0,833,2457,0,0,0,0,0,-21.403295,23.75798,0.971516,31,17
0,0,0,1200,0,0,0,0,0,1265,-21.426819,22.369864,0.968577,30,17
0,0,0,1776,0,0,0,0,0,3399,-18.465182,23.627156,0.959968,29,17
0,0,0,1872,2808,0,0,0,22204,3706,-18.291275,22.484706,0.971169,28,17
0,0,0,0,11088,0,0,0,67808,0,-14.106403,24.156777,0.960443,27,17
0,0,0,0,3034,0,0,0,0,0,-13.882156,23.002024,0.972571,26,17
0,0,0,704,0,0,0,0,0,1976,-13.88182,21.972723,0.952583,25,17
0,0,0,1343,3060,0,0,0,0,1886,-13.887267,20.764874,0.973543,24,17
0,0,0,1450,0,0,0,0,0,5822,-18.55128,15.204507,0.966586,23,17
0,0,0,1260,0,0,0,0,0,5814,-18.61016,13.503966,0.944512,22,17
0,0,0,2940,0,0,0,0,0,7791,-18.048874,12.497501,0.964609,21,17
0,0,0,3600,0,0,0,0,0,8450,-17.576617,11.393555,0.966077,20,17
0,0,0,2652,0,0,0,0,0,9078,-17.094252,10.356588,0.96205,19,17
0,0,0,1474,3888,0,0,0,25992,2464,-19.048304,29.262038,0.963506,34,25
0,0,0,1752,3250,0,0,0,12903,0,-22.566072,26.755426,0.973168,35,25
0,0,0,1278,4625,0,0,0,17136,0,-22.694737,27.949331,0.970494,36,25
0,0,0,0,4716,0,0,0,21588,0,-21.199046,26.557256,0.970217,33,25
0,0,0,0,5586,0,0,0,25010,1474,-20.087853,26.136452,0.958845,32,25
0,0,0,1750,4794,0,0,0,27840,3724,-19.121064,25.625135,0.966446,31,25
0,0,0,1512,5396,0,0,0,48180,2548,-18.203015,25.067172,0.956551,30,25
0,0,0,1258,0,0,0,0,36864,2678,-17.921007,24.010422,0.959671,29,25
0,0,0,0,6228,0,0,0,67080,0,-14.267813,25.229905,0.967405,28,25
0,0,0,0,0,0,0,0,74824,0,-13.870202,24.27395,0.963888,27,25
0,0,0,1026,0,0,0,0,0,2465,-13.439099,23.417725,0.951554,26,25
0,0,0,1258,0,0,0,0,0,2650,-12.731914,22.655699,0.948741,25,25
0,0,0,3161,0,0,0,0,0,0,1.082863,3.589912,0.976369,3,337
6579,0,0,4816,0,0,0,0,0,0,-0.962369,2.84059,0.945731,2,337
3509,0,0,4588,0,0,0,0,0,0,-1.945918,0.423534,0.973929,1,337
4859,0,0,7375,0,0,0,0,0,0,-0.935731,-0.345486,0.961924,0,337
0,0,8477,0,0,16443,0,0,0,0,0.841492,-3.927039,0.957966,4,337
0,0,7260,0,0,12710,0,0,0,0,1.185466,-4.868771,0.960366,5,337
0,0,7802,0,0,17640,0,0,0,0,1.654501,-5.773923,0.959996,6,337
0,0,9558,0,0,17340,0,0,0,0,0.392567,-6.996659,0.965142,7,337
2726,0,0,0,0,19272,0,0,0,0,-1.915734,-7.823299,0.962379,8,337
2852,0,16568,0,0,0,0,0,0,0,-3.173521,-8.424976,0.970596,9,337
2484,0,20315,0,0,0,0,0,0,0,-4.630259,-8.875238,0.96694,10,337
0,0,13020,10962,0,0,0,0,0,0,-5.800399,-9.350213,0.953776,11,337
1350,0,27819,16848,0,0,0,0,0,0,-7.145397,-9.649666,0.96707,12,337
0,0,36936,17120,0,0,0,0,0,0,-8.422655,-9.933386,0.970222,13,337
2184,0,19725,0,0,0,0,0,0,0,-6.417986,-12.475945,0.962049,14,337
1968,0,30600,0,0,0,0,0,0,0,-6.399127,-13.575193,0.95583,15,337
1920,0,19125,0,0,0,0,0,0,0,-6.378411,-14.712785,0.971832,16,337
1896,0,26784,0,0,0,0,0,0,0,-6.186354,-15.846353,0.962034,17,337
1748,0,17250,0,0,0,0,0,0,0,-6.068784,-16.947396,0.975676,18,337
1302,0,21060,0,0,0,0,0,0,0,-5.663859,-18.148118,0.966164,19,337
1533,15050,0,0,0,0,0,0,0,0,-5.313292,-19.300782,0.956492,20,337
1491,5270,9150,0,0,0,0,0,0,0,-5.115554,-20.420835,0.96782,21,337
1330,9240,17160,0,0,0,0,0,0,0,-4.966399,-21.490778,0.961101,22,337
0,0,0,5207,0,0,0,0,0,21829,-18.445022,4.503817,0.976369,18,26
0,0,0,5080,0,0,0,0,0,21829,-18.456515,4.515455,0.9715,19,26
0,0,0,5418,0,0,0,0,0,20436,-19.61205,4.126426,0.966387,20,26
0,0,0,7315,0,0,0,0,0,34194,-20.646957,3.840041,0.964978,21,26
0,0,0,5304,0,0,0,0,0,22308,-21.723526,3.553436,0.970836,22,26
0,0,0,10425,0,0,0,0,0,47304,-22.791554,3.102123,0.948181,23,26
0,0,0,25300,0,0,0,0,0,0,-22.536634,-8.309774,0.959461,24,26
1920,0,0,11760,0,0,0,0,0,0,-16.767126,-6.377853,0.959807,17,26
2700,0,0,10285,0,0,0,0,0,0,-16.078549,-5.454106,0.966897,16,26
1968,0,59475,16685,0,0,0,0,0,0,-12.33961,-10.174692,0.969241,15,26
0,0,52966,27965,0,0,0,0,0,0,-10.020454,-11.149596,0.953884,14,26
0,0,29925,21669,0,0,0,0,0,0,-8.525257,-11.082467,0.969488,13,26
1760,0,32832,18648,0,0,0,0,0,0,-7.788908,-10.383343,0.969285,12,26
2581,0,29190,16170,0,0,0,0,0,0,-6.966026,-9.758137,0.949508,11,26
2322,0,21566,14972,0,0,0,0,0,0,-6.155953,-9.046492,0.968128,10,26
2604,0,24672,13041,0,0,0,0,0,0,-5.439429,-8.372526,0.96739,9,26
0,0,0,7824,0,0,0,0,0,0,-7.499876,-4.892611,0.960947,8,26
4040,0,0,7852,0,0,0,0,0,0,-6.51232,-4.634139,0.948022,7,26
3605,0,0,7497,0,0,0,0,0,0,-5.509564,-4.306554,0.97255,6,26
2352,0,22320,12804,0,0,0,0,0,0,-6.470037,-8.499924,0.976369,10,353
2314,0,28770,13896,0,0,0,0,0,0,-6.91839,-8.55724,0.947163,11,353
2075,0,38868,12800,0,0,0,0,0,0,-8.162591,-8.826872,0.97162,12,353
0,0,46080,19691,0,0,0,0,0,0,-9.291244,-9.115294,0.958837,13,353
0,0,58800,14835,0,0,0,0,0,0,-10.422274,-9.348006,0.970013,14,353
0,0,728,24380,0,0,0,0,0,0,-11.926794,-9.127545,0.952601,15,353
1273,0,0,13293,0,0,0,0,0,0,-13.827516,-8.101052,0.968159,16,353
3476,0,0,19698,0,0,0,0,0,0,-15.440249,-7.117924,0.955485,17,353
7200,0,0,3074,0,0,0,0,0,0,-8.12334,5.786751,0.947452,9,353
0,0,0,5016,0,0,0,0,0,0,-8.388947,3.241139,0.966534,8,353
0,0,0,5043,0,0,0,0,0,0,-7.707553,2.058405,0.959076,7,353
0,0,0,6096,0,0,0,0,0,0,-6.928625,0.764482,0.9604,6,353
1886,0,0,7869,0,0,0,0,0,40040,-17.70278,3.405495,0.948008,18,353
0,0,0,4154,0,0,0,0,0,28615,-18.795715,3.093224,0.968794,19,353
0,0,0,5130,0,0,0,0,0,21900,-19.779471,2.985066,0.966247,20,353
0,0,0,7728,0,0,0,0,0,35760,-20.816978,2.821095,0.966099,21,353
0,0,0,4030,0,0,0,0,0,22618,-21.570837,4.335245,0.968634,22,353
0,0,0,5720,0,0,0,0,0,14996,-22.419929,5.194204,0.959424,23,353
0,0,0,5040,0,0,0,0,0,14525,-23.189387,6.198211,0.967187,24,353
0,0,0,5750,0,0,0,0,0,18012,-24.191826,6.319784,0.96011,25,353
0,0,0,270,11934,0,0,4452,0,759,-9.156563,22.785099,0.977414,24,23
0,0,0,234,18630,0,0,3145,0,693,-8.989889,23.376268,0.955003,25,23
0,0,0,0,10251,0,0,0,0,836,-8.551537,24.598763,0.972651,26,23
0,0,0,0,17301,0,0,0,0,0,-8.990954,25.503554,0.959305,27,23
0,0,0,0,15232,0,0,3444,0,0,-9.998661,26.190469,0.95141,28,23
0,0,0,1496,12992,0,0,0,1764,2436,-11.632697,26.569929,0.966615,29,23
0,0,0,0,10502,0,0,0,97344,0,-13.962902,26.56771,0.954147,30,23
0,0,0,0,8904,0,0,0,81663,2175,-15.16491,27.082837,0.96149,31,23
0,0,0,1428,7084,0,0,0,72178,2392,-16.165404,27.67081,0.968443,32,23
0,0,0,1700,7003,0,0,0,54000,3003,-17.49339,28.028621,0.960961,33,23
0,0,0,1020,5364,0,0,0,48470,1691,-18.297875,28.661767,0.971399,34,23
0,0,0,1422,0,0,0,0,0,0,-14.060016,19.44291,0.960436,23,23
0,0,0,1848,0,0,0,0,0,2565,-13.835867,18.307162,0.967192,22,23
0,0,0,1456,528,0,0,0,0,4386,-13.463874,17.318016,0.97017,21,23
0,0,0,2064,0,0,0,0,0,5754,-13.255997,16.282657,0.955534,20,23
0,0,0,2225,0,0,0,0,0,5822,-13.039871,15.148061,0.971599,19,23
0,0,0,2548,0,0,0,0,0,7450,-13.012665,13.796996,0.964513,18,23
0,0,0,2208,0,0,0,0,0,7824,-13.098973,12.275278,0.972146,17,23
0,0,0,2163,0,0,0,0,0,7585,-13.704342,10.057999,0.952086,16,23
0,0,0,3224,0,0,0,0,0,11520,-13.124297,9.106096,0.961918,15,23
0,0,0,3379,0,0,0,0,0,15975,-12.837326,7.727344,0.961242,14,23
0,0,0,3080,0,0,0,0,0,11440,-12.296583,6.655054,0.959238,13,23
4680,0,0,4514,0,0,0,0,0,25668,-12.402717,3.884366,0.970416,12,23
0,32585,0,35595,0,0,0,0,0,0,-16.358394,-16.365749,0.85349,23,360
0,31137,0,28200,0,0,17174,0,0,0,-16.80477,-17.143241,0.847242,24,360
0,45990,0,3036,0,0,23229,0,0,0,-17.257321,-18.095009,0.831939,25,360
0,19152,0,0,0,0,11760,0,0,0,-17.751351,-19.019977,0.849062,26,360
0,40600,0,0,0,0,24045,0,0,0,-18.17806,-19.977676,0.832584,27,360
399,50127,0,0,0,0,25380,0,0,0,-19.868376,-19.740236,0.835312,28,360
0,0,0,23901,0,0,0,0,0,0,-20.354618,-10.704134,0.821393,22,360
0,0,0,12390,0,0,0,0,0,0,-20.209584,-8.673729,0.851037,21,360
0,0,0,2352,0,0,0,0,0,14238,-20.560853,4.234813,0.834155,20,360
0,0,0,2325,0,0,0,0,0,6930,-17.549992,9.545687,0.844647,19,360
0,0,0,2850,0,0,0,0,0,9515,-16.961697,8.556009,0.832618,18,360
0,0,0,2940,0,0,0,0,0,13542,-16.294642,7.617531,0.833459,17,360
0,0,0,2784,0,0,0,0,0,11284,-15.259842,7.482838,0.843732,16,360
0,0,0,2914,0,0,0,0,0,11466,-13.796508,8.081296,0.828899,15,360
322,0,0,2704,0,0,0,0,0,12711,-14.237087,4.677065,0.847099,14,360
0,0,0,3052,0,0,0,0,0,17856,-13.54962,3.494695,0.850609,13,360
3360,0,0,2688,0,0,0,0,0,13377,-12.75883,2.486397,0.846944,12,360
3465,0,0,4720,0,0,0,0,0,3127,-11.952884,0.969989,0.846538,11,360
0,0,0,7072,0,0,0,0,0,0,-10.398763,-3.520303,0.839175,10,360
0,0,0,6292,0,0,0,0,0,0,-8.39955,-5.400763,0.846343,9,360
960,0,5928,0,0,0,0,0,0,0,-0.204917,-19.676563,0.85349,19,394
930,800,8642,0,0,0,0,0,0,0,-0.825303,-20.010082,0.841102,20,394
976,5280,8684,0,0,0,0,0,0,0,-2.234763,-20.889228,0.839693,21,394
1102,3116,11946,0,0,0,0,0,0,0,-3.709815,-21.687385,0.846157,22,394
1020,0,17876,0,0,0,0,0,0,0,-6.394844,-17.861625,0.839098,18,394
703,0,0,48471,0,0,0,0,0,0,-17.698812,-14.736864,0.835812,23,394
700,44414,0,37816,0,0,40716,0,0,0,-18.187267,-15.665859,0.837295,24,394
522,26289,0,27405,0,0,28106,0,0,0,-18.378989,-16.961036,0.851756,25,394
475,27378,0,0,0,0,19950,0,0,0,-18.701974,-18.082063,0.835586,26,394
506,57760,0,0,0,0,35814,0,0,0,-19.732486,-18.437562,0.83198,27,394
0,34713,0,0,0,0,14336,0,0,0,-20.76534,-18.816577,0.852368,28,394
0,95260,0,0,0,0,32128,0,0,0,-21.828703,-19.129566,0.835882,29,394
0,57564,0,0,0,0,12948,0,0,0,-22.918599,-19.4504,0.842436,30,394
2028,0,0,6468,0,0,0,0,0,0,-17.387651,-4.456167,0.840692,17,394
0,0,0,7992,0,0,0,0,0,0,-16.336812,-4.586108,0.83253,16,394
3570,0,0,11680,0,0,0,0,0,0,-15.1296,-5.188018,0.836176,15,394
0,0,0,6192,0,0,0,0,0,0,-13.419237,-6.679773,0.84303,14,394
1904,0,0,8910,0,0,0,0,0,0,-12.555573,-6.173002,0.830622,13,394
1875,0,0,7176,0,0,0,0,0,0,-11.716712,-5.51262,0.846637,12,394
1430,0,0,6808,0,0,0,0,0,0,-10.99412,-4.791985,0.829873,11,394
900,0,0,5148,0,0,0,0,0,0,-10.188525,-4.024933,0.853267,10,394
0,0,0,5092,0,0,0,0,0,0,-9.423603,-3.302158,0.85038,9,394
0,0,0,5240,0,0,0,0,0,0,-8.540006,-2.735723,0.846061,8,394
0,0,0,4788,0,0,0,0,0,0,-7.693203,-2.08147,0.834103,7,394
0,0,0,3894,0,0,0,0,0,0,-6.893663,-1.194715,0.837295,6,394
663,0,28469,0,0,0,0,0,0,0,-10.809397,-15.132674,0.85349,18,392
0,0,39567,0,0,0,0,0,0,0,-10.34755,-14.727491,0.815508,17,392
0,0,21900,0,0,0,0,0,0,0,-9.479642,-14.084646,0.850755,16,392
0,0,28392,0,0,0,0,0,0,0,-8.554984,-13.514946,0.835595,15,392
864,0,16192,0,0,0,0,0,0,0,-7.561932,-12.924627,0.846744,14,392
1584,0,28556,0,0,0,0,0,0,0,-6.98062,-12.13237,0.832265,13,392
0,0,0,2744,0,0,0,0,0,9699,-17.401087,7.726823,0.8504,19,392
0,0,0,2790,0,0,0,0,0,8856,-17.880008,9.016842,0.836394,20,392
0,0,0,3842,0,0,0,0,0,30264,-12.832853,1.68131,0.823143,12,392
2929,0,0,3720,0,0,0,0,0,0,-11.94872,0.581775,0.847397,11,392
1416,0,0,5031,0,0,0,0,0,0,-10.866698,-1.648079,0.844877,10,392
0,0,0,1400,0,0,0,17324,0,0,0.919495,14.971547,0.85349,14,220
0,0,0,1400,0,0,0,17324,0,0,0.921019,14.971998,0.853753,15,220
0,0,0,1024,0,0,0,15209,0,0,0.826801,15.995523,0.828848,16,220
0,0,0,728,0,0,0,14552,0,0,0.947029,17.010938,0.84097,17,220
0,0,0,770,0,0,0,11252,0,0,1.400034,17.959581,0.841468,18,220
0,0,0,784,0,0,0,10472,0,0,1.662827,18.983548,0.838219,19,220
0,0,0,0,0,0,0,8722,0,0,1.633752,19.953888,0.836252,20,220
14544,0,0,208,0,0,0,8300,0,0,1.62862,20.988007,0.84252,21,220
882,0,0,252,0,0,0,6478,0,0,2.054496,21.91777,0.837817,22,220
0,0,0,220,0,0,0,6191,0,0,2.019844,22.966404,0.838364,23,220
0,0,0,196,0,0,0,4935,0,0,1.889948,23.947036,0.82689,24,220
0,0,0,0,56588,0,0,7560,0,0,1.368013,24.970719,0.833343,25,220
0,0,0,702,36645,0,0,0,0,0,-3.043361,25.835183,0.829833,26,220
0,0,0,200,80227,0,0,0,0,779,-0.98928,26.9889,0.843103,27,220
0,0,0,0,12096,0,0,2065,0,0,-8.825858,26.585242,0.842158,28,220
0,0,0,270,15089,0,0,1739,0,1196,-10.079386,27.215667,0.829183,29,220
0,0,0,0,9310,0,0,1786,0,1472,-10.53487,28.100101,0.845973,30,220
3510,0,0,2430,0,0,0,0,0,0,-0.527798,6.153694,0.85349,6,363
4000,0,0,2403,0,0,0,0,0,0,-0.700788,5.925315,0.837246,5,363
4356,0,0,2392,0,0,0,0,0,0,-1.560492,4.739319,0.843034,4,363
3842,0,0,1911,0,0,0,0,0,0,-3.211719,2.366383,0.836148,3,363
0,0,0,3528,0,0,0,0,0,0,0.588019,2.91406,0.851229,2,363
0,0,0,2150,0,0,0,0,0,0,2.147086,6.669544,0.83828,7,363
0,0,0,3744,0,7696,0,0,0,0,1.913785,0.563207,0.848293,1,363
0,0,0,4320,0,2618,0,0,0,0,0.823932,-0.536763,0.845012,0,363
6419,0,0,3458,0,0,0,0,0,0,-4.510189,6.638549,0.843928,8,363
0,0,0,450,0,0,0,0,0,0,-5.877787,7.132944,0.843384,9,363
0,0,0,2730,0,0,0,0,0,0,-7.327342,6.80867,0.838696,10,363
0,0,0,2280,0,0,0,0,0,7880,-9.116228,6.160458,0.845986,11,363
0,0,0,4512,0,0,0,0,0,16240,-10.571545,5.686628,0.82915,12,363
0,0,0,2125,0,0,0,0,0,8112,-8.672064,9.695352,0.841356,13,363
1460,0,22213,0,0,0,0,0,0,0,-6.708422,-12.298603,0.844151,14,363
10464,0,0,700,31328,0,0,0,0,1960,-3.033627,24.630642,0.843952,24,11
2236,0,0,735,39102,0,0,0,0,0,-3.265826,24.785821,0.835237,25,11
0,0,0,1140,28179,0,0,0,0,0,-4.728996,25.567845,0.831171,26,11
0,0,0,731,22161,0,0,6250,0,0,-5.963597,26.353825,0.843543,27,11
0,0,0,0,19422,0,0,3914,0,0,-6.85609,27.149294,0.840626,28,11
0,0,0,795,27016,0,0,0,0,0,-4.89141,28.584819,0.842637,29,11
0,0,0,765,67878,0,0,0,0,817,-2.78896,29.879198,0.841806,30,11
32918,0,0,140,70288,0,0,0,0,2604,-2.012973,23.909896,0.835179,23,11
45000,0,0,0,33271,0,0,0,0,546,-1.921456,22.871246,0.846148,22,11
29000,0,0,0,0,0,0,7314,0,0,0.840597,21.922882,0.848768,21,11
0,0,0,270,0,0,0,8160,0,0,0.927127,20.964951,0.839689,20,11
0,0,0,224,0,0,0,8925,0,0,0.879171,19.928996,0.847611,19,11
0,0,0,0,0,0,0,10098,0,0,0.750335,18.985026,0.836938,18,11
0,0,0,7250,0,0,0,0,0,45508,-18.799666,0.718329,0.949194,18,36
0,0,0,7420,0,0,0,0,0,44069,-17.903781,1.527469,0.935038,17,36
0,0,0,4284,0,0,0,0,0,16767,-16.214178,5.059666,0.946439,16,36
0,0,0,6136,0,0,0,0,0,24544,-18.343472,5.036655,0.930628,19,36
0,0,0,3625,0,0,0,0,0,15494,-19.513097,4.476656,0.941537,20,36
0,0,0,8432,0,0,0,0,0,35306,-20.57881,4.23974,0.914105,21,36
0,0,0,3640,0,0,0,0,0,16896,-21.550584,4.43894,0.943436,22,36
0,0,0,10366,0,0,0,0,0,0,-22.984323,0.925963,0.928022,23,36
0,0,0,6862,0,0,0,0,0,0,-23.963618,1.661433,0.944752,24,36
0,0,0,9088,0,0,0,0,0,0,-24.90139,2.248039,0.926058,25,36
1664,0,0,6028,0,0,0,0,0,41296,-15.943493,0.928642,0.943064,15,36
0,0,0,13002,0,0,0,0,0,0,-12.966437,-7.493286,0.937428,14,36
0,0,33027,14352,0,0,0,0,0,0,-10.313653,-9.448471,0.943479,13,36
0,0,0,6800,0,0,0,0,0,0,-12.042002,-4.878721,0.934949,12,36
5406,0,0,4181,0,0,0,0,0,18174,-13.25725,5.705089,0.938891,14,33
0,0,0,3604,0,0,0,0,0,14076,-13.04483,7.42746,0.936069,15,33
0,0,0,3333,0,0,0,0,0,12342,-13.069876,9.239429,0.944753,16,33
0,0,0,3570,0,0,0,0,0,11144,-11.435751,8.021151,0.930507,13,33
1952,0,0,2369,0,0,0,0,0,10150,-10.402696,7.756162,0.936885,12,33
0,0,0,3000,0,0,0,0,0,12805,-8.743523,8.210793,0.929104,11,33
3696,0,0,6380,0,0,0,0,0,27104,-16.195229,5.195745,0.925869,17,33
0,0,0,4872,0,0,0,0,0,19720,-17.096297,5.649312,0.940486,18,33
0,0,0,4033,0,0,0,0,0,14560,-17.518575,7.384605,0.935293,19,33
0,0,0,3131,0,0,0,0,0,9612,-17.183078,10.234636,0.943113,20,33
0,0,0,3399,0,0,0,0,0,10089,-18.427151,10.080777,0.929937,21,33
0,0,0,13600,0,0,0,0,0,0,-16.867702,-6.631031,0.93886,18,350
1620,0,0,7035,0,0,0,0,0,0,-16.812578,-6.411163,0.923003,17,350
2573,0,0,10325,0,0,0,0,0,0,-16.293979,-4.846667,0.941897,16,350
1953,0,0,8856,0,0,0,0,0,5096,-15.666171,-3.168606,0.944887,15,350
270,0,0,2688,0,0,0,0,0,15232,-13.944955,5.461245,0.940193,14,350
0,0,0,6042,0,0,0,0,0,31488,-13.173432,4.731453,0.930236,13,350
6050,0,0,9591,0,0,0,0,0,3906,-12.964859,-0.780816,0.907156,12,350
2756,0,0,6450,0,0,0,0,0,0,-11.721979,-2.563552,0.93757,11,350
0,0,0,8036,0,0,0,0,0,0,-9.912024,-4.764106,0.94077,10,350
1980,0,16368,13224,0,0,0,0,0,0,-6.796268,-7.324635,0.912733,9,350
0,0,0,8748,0,0,0,0,0,0,-7.138781,-5.470965,0.946242,8,350
0,0,0,7200,0,0,0,0,0,0,-7.670928,-2.270058,0.941488,7,350
0,0,0,4953,0,0,0,0,0,0,-6.966888,0.325025,0.940676,6,350
